id,run,trial,rewFunc,emotion,magnitude,probability,score,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_offset,isi_ideal,feedback_ideal,iti_ideal,trial_offset
11313,1,1,CEV,scram,48,0.744857142857143,0,1086,0.000534704653546214,1.0873988175299,1.38794288109057,2.23864429700188,3.53879250027239,0.3,0.85,1.3,3.59709544107318
11313,1,2,CEV,scram,43,0.820857142857143,0,554,3.59825145360082,0.55456321965903,0.854664768790826,1.70486304839142,2.75498478161171,0.3,0.85,1.05,2.77285353303887
11313,1,3,CEV,scram,50,0.698,50,1414,6.3712033231277,1.41375035094097,1.71384156378917,2.56401302409358,3.8141314049717,0.3,0.85,1.25,3.83774697640911
11313,1,4,CEV,scram,56,0.641714285714286,56,1808,10.2090519883204,1.80784876295365,2.1079480771441,2.95813071215525,4.10824196925387,0.3,0.85,1.15,4.12659681611694
11313,1,5,CEV,scram,64,0.579142857142857,64,2246,14.3357485376764,2.24631761875935,2.54640715522692,3.39660375844687,4.64674057741649,0.3,0.85,1.25,4.67325316485949
11313,1,6,CEV,scram,68,0.532714285714286,0,2571,19.0091036709491,2.5713119963184,2.87140879640356,3.72157690417953,5.22169465664774,0.3,0.85,1.5,5.26636402099393
11313,1,7,CEV,scram,56,0.613857142857143,56,2003,24.2755718952976,2.00329203833826,2.30339107336476,3.15360108599998,4.55372624169104,0.3,0.85,1.4,4.57311753300019
11313,1,8,CEV,scram,61,0.636428571428571,61,1845,28.8487953075673,1.84529123129323,2.14538467884995,2.99559161858633,3.99574443139136,0.3,0.85,1,4.01492871320806
11313,1,9,CEV,scram,59,0.662571428571429,59,1662,32.8638251507655,1.66234311903827,1.96246226830408,2.81263372860849,4.31277019856498,0.3,0.85,1.5,4.33238023286685
11313,1,10,CEV,scram,53,0.638857142857143,53,1828,37.1963065136224,1.82835527998395,2.12844453705475,2.97861460060813,4.22871985146776,0.3,0.85,1.25,4.27821329259314
11313,1,11,CEV,scram,53,0.655,53,1715,41.4746307141613,1.71533868135884,2.01545615424402,2.86562063056044,4.36575402738526,0.3,0.85,1.5,4.38586328714155
11313,1,12,CEV,scram,58,0.669857142857143,0,1611,45.8605931757484,1.61129361414351,1.91137728397734,2.76156802056357,4.01171489688568,0.3,0.85,1.25,4.03195769293234
