id,run,trial,rewFunc,emotion,magnitude,probability,score,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_offset,isi_ideal,feedback_ideal,iti_ideal,trial_offset
11343,1,1,CEV,scram,111,0.326,0,4018,0.000516825821250677,4.01931642135605,4.31977639580145,5.17046496132389,6.47062405943871,0.3,0.85,1.3,6.55080687627196
11343,1,2,CEV,scram,48,0.738142857142857,0,1133,6.55195786058903,1.13349657598883,1.43359281728044,2.2838017125614,3.3339128298685,0.3,0.85,1.05,3.3863250776194
11343,1,3,CEV,scram,48,0.722142857142857,48,1245,9.93839356675744,1.24544404400513,1.54553274251521,2.39573968201876,3.64588907267898,0.3,0.85,1.25,3.68389949016273
11343,1,4,CEV,scram,58,0.615285714285714,58,1993,13.622396980878,1.99331730697304,2.29340404970571,3.14357551001012,4.29371442459524,0.3,0.85,1.15,4.31240143626928
11343,1,5,CEV,scram,69,0.534,69,2562,17.9349070903845,2.5625307126902,2.86262388108298,3.71279562078416,4.96290617948398,0.3,0.85,1.25,4.98202788317576
11343,1,6,CEV,scram,71,0.512571428571429,0,2712,22.9170422498137,2.71205306844786,3.01214316347614,3.86233445908874,5.3624770748429,0.3,0.85,1.5,5.3813993120566
11343,1,7,CEV,scram,44,0.772,44,896,28.2985468823463,0.896043770946562,1.19613163126633,2.04633158724755,3.44644584739581,0.3,0.85,1.4,3.46628216747195
11343,1,8,CEV,scram,47,0.843571428571429,47,395,31.7649312973954,0.395347732584924,0.695440062787384,1.54561738995835,2.54575791070238,0.3,0.85,1,2.56527910660952
11343,1,9,CEV,scram,66,0.586428571428571,66,2195,34.3303109756671,2.19521559262648,2.49530093884096,3.34550033556297,4.84564909758046,0.3,0.85,1.5,4.86562984948978
11343,1,10,CEV,scram,52,0.646,52,1778,39.1960441903211,1.77799943834543,2.07808562228456,2.92827412392944,4.17839920986444,0.3,0.85,1.25,4.19852020265535
11343,1,11,CEV,scram,62,0.565142857142857,0,2344,43.3946680375375,2.3444731105119,2.64458164386451,3.49476344045252,4.99490326270461,0.3,0.85,1.5,5.01506113214418
11343,1,12,CEV,scram,50,0.788857142857143,50,778,48.4098302996717,0.778193038888276,1.07828481029719,1.92845403542742,3.1785615212284,0.3,0.85,1.25,3.19918509200215
11343,1,13,CEV,scram,60,0.658,60,1694,51.6091176392511,1.69420191692188,1.9943305645138,2.8445154344663,3.8446453390643,0.3,0.85,1,3.86557621182874
11343,1,14,CEV,scram,49,0.758,49,994,55.4747955398634,0.994152608793229,1.29425080539659,2.14445271668956,3.19457361195236,0.3,0.85,1.05,3.2155852210708
11343,1,15,CEV,scram,58,0.691428571428572,58,1460,58.6904858020134,1.46058619208634,1.76068690326065,2.61086506815627,3.860974509269,0.3,0.85,1.25,3.90794304898009
11343,1,16,CEV,scram,62,0.614142857142857,62,2001,62.5985333332792,2.0010758349672,2.30116620985791,3.15133180329576,4.25144508574158,0.3,0.85,1.1,4.27322439011186
11343,1,17,CEV,scram,59,0.598714285714286,0,2109,66.8718624855392,2.10963823599741,2.40973196318373,3.25988777913153,4.61002836935222,0.3,0.85,1.35,4.63188505778089
11343,1,18,CEV,scram,63,0.586714285714286,63,2193,71.503848394379,2.19277282431722,2.4928738148883,3.34308075439185,4.84321219613776,0.3,0.85,1.5,4.86539769731462
11343,1,19,CEV,scram,58,0.701142857142857,0,1392,76.3693472216837,1.39259710395709,1.69269055128098,2.54286899603903,3.99297759914771,0.3,0.85,1.45,4.01531284023076
11343,1,20,CEV,scram,53,0.755857142857143,53,1009,80.3847628682852,1.00934113096446,1.30942982947454,2.15958592481911,3.60970821697265,0.3,0.85,1.45,3.64043893804774
11343,1,21,CEV,scram,50,0.733285714285714,50,1167,84.025303774979,1.16752380505204,1.46761697344482,2.31778172915801,3.3179127513431,0.3,0.85,1,3.34067430347204
11343,1,22,CEV,scram,53,0.739285714285714,0,1125,87.3660822818056,1.12565619358793,1.4257552283816,2.27592166000977,3.27605296159163,0.3,0.85,1,3.32085306895897
11343,1,23,CEV,scram,67,0.559142857142857,67,2386,90.6870445827954,2.38653823314235,2.68663810612634,3.53683945862576,4.73697662679479,0.3,0.85,1.2,4.76015303609893
11343,1,24,CEV,scram,58,0.639285714285714,58,1825,95.447300425265,1.82490931125358,2.12500694906339,2.97521137446165,4.175330104772,0.3,0.85,1.2,4.19865597458556
11343,1,25,CEV,scram,62,0.589428571428571,62,2174,99.6460580886342,2.17464370466769,2.47474050475284,3.32492146361619,4.67506903782487,0.3,0.85,1.35,4.6986860060133
