id,run,trial,rewFunc,emotion,magnitude,probability,score,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_offset,isi_ideal,feedback_ideal,iti_ideal,trial_offset
10873,1,1,CEV,scram,53,0.678285714285714,0,1552,0.000538895314093679,1.55379636236466,1.85427533386974,2.70494015299482,4.00505846412852,0.3,0.85,1.3,4.09812783467351
10873,1,2,CEV,scram,86,0.421142857142857,0,3352,4.09929111099336,3.35241685749497,3.652521759097,4.50272115593543,5.55286216543755,0.3,0.85,1.05,5.57127148844302
10873,1,3,CEV,scram,43,0.807571428571429,43,647,9.67066121532116,0.646769631304778,0.946875929774251,1.79704822821077,3.04717079963302,0.3,0.85,1.25,3.07124117726926
10873,1,4,CEV,scram,42,0.834571428571429,42,458,12.742013579933,0.457804832723923,0.75789828033885,1.60810242639855,2.75822541693924,0.3,0.85,1.15,2.77712279075058
10873,1,5,CEV,scram,47,0.788714285714286,47,779,15.5192347071716,0.779568352969363,1.07966766727623,1.92983493715292,3.17997063876828,0.3,0.85,1.25,3.19897500943625
10873,1,6,CEV,scram,46,0.786285714285714,46,796,18.7183100086404,0.796099224942736,1.09620440588333,1.94638983451296,3.44651261548279,0.3,0.85,1.5,3.46593463694444
10873,1,7,CEV,scram,44,0.772142857142857,44,895,22.1843499662355,0.895540634403005,1.1956343613565,2.04581168835284,3.44593963760417,0.3,0.85,1.4,3.46565275755711
10873,1,8,CEV,scram,50,0.788857142857143,50,778,25.6501035746187,0.778694498876575,1.07879548938945,1.9289744925336,2.92909685446648,0.3,0.85,1,2.95819775975542
10873,1,9,CEV,scram,49,0.804428571428571,49,669,28.6084041407448,0.669480338983703,0.969571551715489,1.8197606120375,3.31991132948315,0.3,0.85,1.5,3.34023486223305
10873,1,10,CEV,scram,43,0.774571428571429,43,878,31.9487437648932,0.877958511526231,1.17805894324556,2.0282301242114,3.27837811788777,0.3,0.85,1.25,3.29888267925708
10873,1,11,CEV,scram,43,0.810285714285714,43,628,35.2477264568442,0.627988194057252,0.928096448013093,1.77827908296604,3.2784191845567,0.3,0.85,1.5,3.29945034912089
10873,1,12,CEV,scram,50,0.793714285714286,50,744,38.5472773774527,0.74396215158049,1.0440575547982,1.8942273388966,3.14434348494979,0.3,0.85,1.25,3.16547158925096
10873,1,13,CEV,scram,51,0.779428571428571,51,844,41.7128503762069,0.843982964346651,1.14408311672742,1.99426184059121,2.99436492630048,0.3,0.85,1,3.01562517025741
10873,1,14,CEV,scram,47,0.789,47,777,44.7285780734383,0.777281190792564,1.07738190190867,1.92758409242379,2.97769353369949,0.3,0.85,1.05,3.01017196319299
10873,1,15,CEV,scram,50,0.812,50,616,47.7388539604726,0.616084167151712,0.916184598871041,1.7663750560605,3.01650293543935,0.3,0.85,1.25,3.03822748421226
10873,1,16,CEV,scram,57,0.677142857142857,57,1560,50.7771876034676,1.55977812822675,1.85988582344726,2.71005393139785,3.81016861076932,0.3,0.85,1.1,3.83929549704771
10873,1,17,CEV,scram,55,0.642571428571429,0,1802,54.61658423068,1.80236119392794,2.10245799395489,2.95261939713964,4.30275495909154,0.3,0.85,1.35,4.32488263171399
10873,1,18,CEV,scram,46,0.805857142857143,46,659,58.9415674338234,0.659659258380998,0.959795448870864,1.80998814094346,3.31013382988749,0.3,0.85,1.5,3.33276771212695
10873,1,19,CEV,scram,58,0.698714285714286,0,1409,62.2744390697917,1.40877681376878,1.70888450904749,2.55907189316349,4.00921290274709,0.3,0.85,1.45,4.03187947068363
10873,1,20,CEV,scram,74,0.529714285714286,74,2592,66.3064182738308,2.59175425925059,2.8918672624277,3.7420431926148,5.19215682439972,0.3,0.85,1.45,5.21501224319218
10873,1,21,CEV,scram,71,0.520285714285714,71,2658,71.5215344408061,2.65823393757455,2.95832151855575,3.80848599475576,4.80862791225081,0.3,0.85,1,4.83182667073561
10873,1,22,CEV,scram,73,0.527428571428571,0,2608,76.3534681083984,2.60805772797903,2.90815313113853,3.75833408994367,4.75844388041878,0.3,0.85,1,4.78175131196622
