id,run,trial,rewFunc,emotion,magnitude,probability,score,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_offset,isi_ideal,feedback_ideal,iti_ideal,trial_offset
11319,1,1,CEV,scram,51,0.697285714285714,0,1419,0.000526882591657341,1.4205079136882,1.72106734232511,2.5717955774162,3.87192981236149,0.3,0.85,1.3,3.91091800772119
11319,1,2,CEV,scram,59,0.608571428571429,0,2040,3.91208100470249,2.04011850664392,2.34021614480298,3.19042559876107,4.24053978931624,0.3,0.85,1.05,4.25870857888367
11319,1,3,CEV,scram,41,0.843285714285714,41,397,8.17089071380906,0.397236240911298,0.697374386945739,1.54756400594488,2.79767847585026,0.3,0.85,1.25,2.82143009791616
11319,1,4,CEV,scram,42,0.844142857142857,42,391,10.9924238974927,0.391318449634127,0.691416646470316,1.54161576402839,2.69175551633816,0.3,0.85,1.15,2.71006678219419
11319,1,5,CEV,scram,79,0.467285714285714,79,3029,13.7025926479837,3.02939842909109,3.3294946703827,4.17965272115543,5.4297928926535,0.3,0.85,1.25,5.44839693314862
11319,1,6,CEV,scram,79,0.464857142857143,0,3046,19.1510901525617,3.04578514862806,3.34588027244899,4.19604865973815,5.69615579629317,0.3,0.85,1.5,5.71513446536846
11319,1,7,CEV,scram,76,0.462571428571429,76,3062,24.8663237926085,3.06198413483799,3.3620890363818,4.21229234430939,5.61241358879488,0.3,0.85,1.4,5.63163558486849
11319,1,8,CEV,scram,52,0.755428571428571,52,1012,30.4980582727585,1.01242755714338,1.31254000158515,2.16274442698341,3.16289276990574,0.3,0.85,1,3.18232987716328
11319,1,9,CEV,scram,53,0.736428571428571,53,1145,33.6804923530435,1.14554224070162,1.44562926294748,2.29580547253136,3.79595032334328,0.3,0.85,1.5,3.81572741793934
11319,1,10,CEV,scram,75,0.460285714285714,75,3078,37.4963217391632,3.07781128608622,3.3778999845963,4.22807032743003,5.47820826398674,0.3,0.85,1.25,5.49878015229478
11319,1,11,CEV,scram,46,0.755571428571429,46,1011,42.9952041390352,1.01116929668933,1.31125771580264,2.1614400713006,3.66155670629814,0.3,0.85,1.5,3.68207411840558
11319,1,12,CEV,scram,52,0.762714285714286,52,961,46.6773791082669,0.961092541110702,1.26118598866742,2.11139544274192,3.36152695387136,0.3,0.85,1.25,3.38261957874056
11319,1,13,CEV,scram,84,0.462857142857143,0,3060,50.0601012139814,3.05992493464146,3.36002061713953,4.21019040129613,5.21029125212226,0.3,0.85,1,5.2312173753744
11319,1,14,CEV,scram,49,0.753285714285714,49,1027,55.2914205576526,1.02754763525445,1.32764415582642,2.17780583840795,3.22791527968366,0.3,0.85,1.05,3.24910484428983
11319,1,15,CEV,scram,53,0.750857142857143,53,1044,58.5406273702392,1.04393435479142,1.34402864053845,2.19421630399302,3.44435898971278,0.3,0.85,1.25,3.4655781671172
11319,1,16,CEV,scram,51,0.753285714285714,51,1027,62.0063072262565,1.02712495578453,1.32721784466412,2.17740299389698,3.27754505106714,0.3,0.85,1.1,3.29920087603386
11319,1,17,CEV,scram,77,0.465285714285714,0,3043,65.3056081150426,3.04276130057406,3.34286452608649,4.19305582134984,5.54317797371186,0.3,0.85,1.35,5.56493772251997
11319,1,18,CEV,scram,44,0.846142857142857,44,377,70.8706475264626,0.37677665730007,0.676872898591682,1.52707061928231,3.02721127960831,0.3,0.85,1.5,3.04937275545672
11319,1,19,CEV,scram,54,0.758142857142857,0,993,73.9201286755269,0.992721142014489,1.29281039908528,2.14298074203543,3.5930991229834,0.3,0.85,1.45,3.61516114487313
11319,1,20,CEV,scram,64,0.620142857142857,64,1959,77.5353934648447,1.9592861662386,2.25938939163461,3.10955219168682,4.55965464876499,0.3,0.85,1.45,4.58205498184543
11319,1,21,CEV,scram,61,0.608285714285714,61,2042,82.1175484593259,2.04226151655894,2.3423510530265,3.19252418959513,4.19263984670397,0.3,0.85,1,4.2152432781877
11319,1,22,CEV,scram,64,0.605857142857143,0,2059,86.3328937058104,2.05889966455288,2.3590090359794,3.20918636303395,4.20929084555246,0.3,0.85,1,4.23237115330994
11319,1,23,CEV,scram,80,0.470285714285714,80,3008,90.5653690622421,3.00803035020363,3.30812463595066,4.15832347411197,5.35846790589858,0.3,0.85,1.2,5.3816946009174
11319,1,24,CEV,scram,49,0.748857142857143,49,1058,95.9471661901334,1.0584205534542,1.35850617883261,2.20867708045989,3.40881061693653,0.3,0.85,1.2,3.43209988973103
11319,1,25,CEV,scram,76,0.479857142857143,76,2941,99.3793744735885,2.94114335754421,3.24123876076192,4.09143201156985,5.44156617671251,0.3,0.85,1.35,5.46534433844499
11319,1,26,CEV,scram,65,0.584714285714286,0,2207,104.844821059611,2.20746407716069,2.50755054072943,3.35771781054791,4.45785735337995,0.3,0.85,1.1,4.48153969296254
11319,1,27,CEV,scram,50,0.765571428571429,50,941,109.326462162076,0.941426633857191,1.2415290211793,2.09168595448136,3.34179679257795,0.3,0.85,1.25,3.36578643380199
11319,1,28,CEV,scram,52,0.758428571428571,52,991,112.692349167308,0.991120100487024,1.29121997347102,2.14138528774492,3.39149724331219,0.3,0.85,1.25,3.41579977341462
11319,1,29,CEV,scram,78,0.461,78,3073,116.10825230577,3.07335038401652,3.37344131735153,4.22361026331782,5.2237186570419,0.3,0.85,1,5.24806113634259
11319,1,30,CEV,scram,82,0.470428571428571,82,3007,121.356413454749,3.00689361360855,3.30699236912187,4.15716355014592,5.50730469939299,0.3,0.85,1.35,5.53224893112201
11319,1,31,CEV,scram,47,0.763428571428571,47,956,126.888770500198,0.956672705593519,1.25677425484173,2.10697616590187,3.45709748018999,0.3,0.85,1.35,3.48225402948447
11319,1,32,CEV,scram,74,0.470571428571429,74,3006,130.37112789473,3.00584683252964,3.30596626107581,4.15613772138022,5.20624353096355,0.3,0.85,1.05,5.23145679128356
11319,1,33,CEV,scram,80,0.458714285714286,80,3089,135.602684419369,3.08919597323984,3.38932266528718,4.23949691932648,5.73960042407271,0.3,0.85,1.5,5.76511260506231
11319,1,34,CEV,scram,89,0.432571428571429,0,3272,141.367900110199,3.27202256151941,3.57211237738375,4.4222729424946,5.82241374254227,0.3,0.85,1.4,5.84811924421228
11319,1,35,CEV,scram,53,0.746857142857143,53,1072,147.216120763915,1.07260196481366,1.37270127912052,2.22290263150353,3.57301668229047,0.3,0.85,1.35,3.59908144758083
11319,1,36,CEV,scram,78,0.466,0,3038,150.815304179676,3.03825067158323,3.33834523661062,4.18853485572618,5.23864932556171,0.3,0.85,1.05,5.2647506876383
11319,1,37,CEV,scram,46,0.746857142857143,46,1072,156.0801607467,1.07236701867077,1.37245543778408,2.22266768536065,3.57281358388718,0.3,0.85,1.35,3.59920827927999
