id,run,trial,rewFunc,emotion,magnitude,probability,score,rt,clock_onset,isi_onset,feedback_onset,iti_onset,iti_offset,isi_ideal,feedback_ideal,iti_ideal,trial_offset
11279,1,1,CEV,scram,47,0.754428571428571,0,1019,0.000520736575708725,1.02059535498847,1.3210729296552,2.1716849487857,3.47183063768898,0.3,0.85,1.3,3.52473177456704
11279,1,2,CEV,scram,58,0.613,0,2009,3.52587828900141,2.00974453456001,2.30983351235045,3.1600477155589,4.21016777271871,0.3,0.85,1.05,4.22872962904512
11279,1,3,CEV,scram,41,0.848142857142857,41,363,7.75470653393131,0.363395906460937,0.663492147737998,1.51364461124467,2.76375544935581,0.3,0.85,1.25,2.78774732541933
11279,1,4,CEV,scram,41,0.856,41,308,10.5425538720592,0.307979645469459,0.6080725343636,1.45824036296108,2.60838793758012,0.3,0.85,1.15,2.62680089229252
11279,1,5,CEV,scram,46,0.81,46,630,13.1694508659566,0.630113603823702,0.930208168909303,1.78036817528482,3.03050275942951,0.3,0.85,1.25,3.04907355543401
11279,1,6,CEV,scram,48,0.762428571428571,48,963,16.2186191261717,0.963207614375278,1.26330357628467,2.11346358266019,3.61357351283368,0.3,0.85,1.5,3.63250915968092
11279,1,7,CEV,scram,48,0.712571428571429,48,1312,19.8512257842813,1.31257184920833,1.61268289684085,2.46285044607066,3.86299180482456,0.3,0.85,1.4,3.88211769930786
11279,1,8,CEV,scram,59,0.655428571428571,59,1712,23.7334401439293,1.71229192535975,2.01238146188552,2.86257415397267,3.86267891588795,0.3,0.85,1,3.88206825168163
11279,1,9,CEV,scram,64,0.605428571428571,64,2062,27.615606452775,2.06210482057941,2.36219687138509,3.21239822379721,4.71254922063963,0.3,0.85,1.5,4.73230703901208
11279,1,10,CEV,scram,73,0.472285714285714,73,2994,32.3480101521272,2.99446940881899,3.29456732628751,4.14477203108254,5.39489320569555,0.3,0.85,1.25,5.42860307663796
11279,1,11,CEV,scram,94,0.381428571428571,0,3630,37.7767135208414,3.63043850545364,3.93052720387641,4.78068134358909,6.28081613725226,0.3,0.85,1.5,6.30129387952911
11279,1,12,CEV,scram,78,0.496142857142857,0,2827,44.0781054575345,2.82723670186533,3.12734244157036,3.97749099395878,5.22759987652535,0.3,0.85,1.25,5.24844582202786
11279,1,13,CEV,scram,51,0.779428571428571,51,844,49.3266476605204,0.844301440549316,1.14441360563796,1.99460909138725,2.99471860250924,0.3,0.85,1,3.01561902421236
11279,1,14,CEV,scram,51,0.719857142857143,51,1261,52.3423625069554,1.26076805852063,1.56085563948727,2.41101955696649,3.46113011571288,0.3,0.85,1.05,3.48226911522215
11279,1,15,CEV,scram,59,0.667571428571429,59,1627,55.8247282825032,1.62713110184995,1.92722203519952,2.77738176220737,4.02748952730326,0.3,0.85,1.25,4.04890789191995
11279,1,16,CEV,scram,60,0.634285714285714,60,1860,59.8737350696756,1.86006657271355,2.1601558298571,3.01037087115401,4.11051013466204,0.3,0.85,1.1,4.13222658187442
11279,1,17,CEV,scram,62,0.570142857142857,0,2309,64.0060664134653,2.30954772184487,2.60964061075356,3.45980676314502,4.80994679490686,0.3,0.85,1.35,4.83220744536084
11279,1,18,CEV,scram,54,0.684428571428571,54,1509,68.8383730334463,1.50924935989315,1.80937605198415,2.65954639486154,4.15968426153995,0.3,0.85,1.5,4.18152921670116
11279,1,19,CEV,scram,65,0.613,0,2009,73.0200017041207,2.00942466151901,2.3095206234284,3.15973426790151,4.60985851554142,0.3,0.85,1.45,4.63194400405337
11279,1,20,CEV,scram,54,0.746285714285714,54,1076,77.6520423685142,1.07617364775797,1.37626653666666,2.22642626367451,3.6765572160657,0.3,0.85,1.45,3.6988128379453
11279,1,21,CEV,scram,56,0.660571428571429,56,1676,81.3509560572566,1.67583589535207,1.97592878424621,2.82612790173152,3.82623853032419,0.3,0.85,1,3.86167292212485
11279,1,22,CEV,scram,62,0.622,0,1946,85.2127315063699,1.94603839315823,2.24613351697917,3.09630358048889,4.09640219637367,0.3,0.85,1,4.11963587551145
11279,1,23,CEV,scram,74,0.506,74,2758,89.3324704676052,2.7580117026082,3.05810710579681,3.90828331533703,5.10842467409384,0.3,0.85,1.2,5.13130272143462
11279,1,24,CEV,scram,91,0.408428571428571,0,3441,94.4638704081008,3.44136950367829,3.74146378939622,4.59161290053453,5.79172129419749,0.3,0.85,1.2,5.81545643371646
11279,1,25,CEV,scram,70,0.518,70,2674,100.279422664054,2.67415719036944,2.97426516498672,3.82446232691291,5.17458056820033,0.3,0.85,1.35,5.19849003154377
11279,1,26,CEV,scram,74,0.515714285714286,0,2690,105.478016340057,2.69051764959295,2.99061025913397,3.84077082423028,4.94092293853464,0.3,0.85,1.1,4.96623202110641
11279,1,27,CEV,scram,69,0.554,69,2422,110.444361783404,2.42264254255861,2.72273068226059,3.57292253624473,4.82304119657783,0.3,0.85,1.25,4.84701910438889
11279,1,28,CEV,scram,70,0.551428571428571,70,2440,115.29147922431,2.44057582737878,2.74066731944913,3.59082788454543,4.84094039884803,0.3,0.85,1.25,4.86511078922194
11279,1,29,CEV,scram,63,0.565714285714286,63,2340,120.156686953225,2.34046701465559,2.64055627181369,3.490717675013,4.49085093216854,0.3,0.85,1,4.51558955118526
11279,1,30,CEV,scram,72,0.537142857142857,72,2540,124.672374282207,2.53989375743549,2.83998664634419,3.69019805589051,5.04032439876755,0.3,0.85,1.35,5.0657198051631
11279,1,31,CEV,scram,72,0.504,0,2772,129.738194379446,2.77233475205139,3.07242233300349,3.92259519017534,5.27272795845056,0.3,0.85,1.35,5.29817476803146
11279,1,32,CEV,scram,48,0.692,48,1456,135.036467483995,1.45608422299847,1.75617711189261,2.60634717540233,3.65645466113347,0.3,0.85,1.05,3.68207244217047
11279,1,33,CEV,scram,67,0.542,67,2506,138.71863854205,2.50569108643685,2.805797105495,3.65595962615043,5.15607067378005,0.3,0.85,1.5,5.18151301352191
11279,1,34,CEV,scram,75,0.511142857142857,0,2722,143.900251568281,2.72230632664287,3.0223953044333,3.87256006001553,5.27267012986704,0.3,0.85,1.4,5.29822756802605
11279,1,35,CEV,scram,70,0.554,70,2422,149.19858166331,2.42232658060675,2.72241527902952,3.572570815566,4.922691850501,0.3,0.85,1.35,4.94851161251427
11279,1,36,CEV,scram,66,0.551571428571429,0,2439,154.147194964724,2.43874682395835,2.73883719857258,3.58900390971394,4.63914296370058,0.3,0.85,1.05,4.66518957017979
11279,1,37,CEV,scram,61,0.568285714285714,61,2322,158.812482592053,2.32197332342912,2.6220729170891,3.47223487902374,4.82237407268258,0.3,0.85,1.35,4.8488341395423
