id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,beta,alpha_transformed,beta_transformed
11253,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1137.61473751509,-1129.24794248374,-1131.24794248374,-1135.23940703085,0.0756634573793306,-1.89830891108368,2.50829835469246,0.130299991997347,12.2840092389705
11255,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1418.01590342047,-1412.75130744562,-1414.75130744562,-1418.74277199273,0.00838481250421852,1.96938439901217,3.474688532721,0.877544976196942,32.2877703863125
11256,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1421.16912959372,-1414.59004937857,-1416.59004937857,-1420.58151392567,0.00986078835523441,-0.181890294250366,3.72768839306982,0.454652381237448,41.5828737197103
11258,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1285.03522503084,-1279.21049179353,-1281.21049179353,-1285.20195634064,0.0398068049449516,5.04334797391431,3.03273886689454,0.993589252234506,20.7539972544837
11262,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1343.37079397847,-1336.39630693921,-1338.39630693921,-1342.38777148631,0.02096178051426,-0.679961676245788,3.41245776129995,0.336269856114187,30.3397204903835
11263,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1252.33655281209,-1245.7873036178,-1247.7873036178,-1251.7787681649,0.0313337367661713,0.962409235520099,2.8178192482466,0.723603914820865,16.7403043892888
11265,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1398.11963561198,-1392.09353740196,-1394.09353740196,-1398.08500194907,0.0140688480039411,1.3469240918917,3.14712149997401,0.793626299894695,23.2689883042868
11274,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1292.51002098783,-1286.97495618598,-1288.97495618598,-1292.96642073309,0.0343852415096032,4.57973834840162,3.04749812900554,0.989846569763998,21.0625825839698
11275,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1378.10602542325,-1371.3769205995,-1373.3769205995,-1377.36838514661,0.0153938259246519,0.277943542054496,3.21346442284275,0.569041983938104,24.8650803308897
11277,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1391.28939312354,-1385.80585974479,-1387.80585974479,-1391.79732429189,0.0165543226044759,4.84462029028036,3.30161742205467,0.992190857248318,27.1565269840013
11278,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1273.74176474441,-1268.2636381989,-1270.2636381989,-1274.25510274601,0.0317300620032066,4.64192691474689,3.06124346799998,0.9904529193368,21.3540937921817
11279,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1423.3683916834,-1417.46163982761,-1419.46163982761,-1423.45310437471,0.00729821009771303,0.692816333247605,3.4129209428047,0.666593140988077,30.3537765427745
11280,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1386.288110779,-1380.78978612994,-1382.78978612994,-1386.78125067705,0.0163114597826813,4.82257837598348,3.38392399840925,0.992018206904798,29.4862483905682
11281,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1332.53581577561,-1325.74277885051,-1327.74277885051,-1331.73424339762,0.0272778553426979,0.584725830269995,2.97216332505414,0.642154093344001,19.5341325978057
11287,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1296.99424726928,-1291.52108578171,-1293.52108578171,-1297.51255032882,0.0278366220138521,4.18152424326247,3.14609802363259,0.984954614687995,23.2451852282889
11288,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1360.00011513091,-1353.25356520949,-1355.25356520949,-1359.2450297566,0.0176644356100644,-0.190217391174102,3.13035296631199,0.45258852217084,22.882054711688
11298,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1303.54402423945,-1296.79463538285,-1298.79463538285,-1302.78609992996,0.0236684104434393,-0.0185924013413449,3.39830296940586,0.495352033555301,29.913293175492
11302,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1375.21837806664,-1368.32068915269,-1370.32068915269,-1374.3121536998,0.0113922972724237,-1.89373063331916,2.76042185311877,0.130819689878363,15.8065095673524
11304,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1364.29679429677,-1358.14801058548,-1360.14801058548,-1364.13947513259,0.0167020823145894,1.12631830803505,3.41070041217475,0.755158816068672,30.2864498304042
11305,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1409.985686239,-1403.22789270639,-1405.22789270639,-1409.2193572535,0.0100106812927236,-2.05709717235449,2.72411625048443,0.113337213449253,15.2429370344177
11310,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1348.86153401919,-1341.46183603863,-1343.46183603863,-1347.45330058574,0.0225715077711066,-2.34332074546613,2.54503928709162,0.0875981414931039,12.7437287402694
11311,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1264.4550537363,-1256.16397195519,-1258.16397195519,-1262.1554365023,0.056139046578452,-2.25129213786655,2.60382368398024,0.0952380660048062,13.5153176636966
11313,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1210.34934773156,-1202.53820971306,-1204.53820971306,-1208.52967426017,0.0473710991807148,-1.83653366389258,2.61266280790586,0.137461766038068,13.6353107671208
11314,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1380.50967254323,-1375.25947312362,-1377.25947312362,-1381.25093767073,0.0136010930316042,2.7815545076921,3.49161477835325,0.941670887279385,32.8389325127247
11315,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1376.43353231194,-1370.90317803196,-1372.90317803196,-1376.89464257907,0.0167447886623855,4.84811940292988,3.2211088860078,0.992217922293247,25.0558889069385
11316,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1361.96233350309,-1356.09151051575,-1358.09151051575,-1362.08297506286,0.0180795809392058,5.33303142929017,3.4778855556847,0.995193803292326,32.3911603116049
11317,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1320.40212303936,-1312.8284598351,-1314.8284598351,-1318.8199243822,0.0307185081636706,-2.45211909081063,2.64260005650357,0.0792837222120929,14.0496861366754
11318,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1207.56848711778,-1199.96364211486,-1201.96364211486,-1205.95510666197,0.0342353682295595,-2.08769883243288,2.56161598706852,0.110298191263559,12.9567383285362
11319,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1397.8483692211,-1390.94768578499,-1392.94768578499,-1396.9391503321,0.0114149551925755,-1.35956911634823,2.93891492566434,0.204310341091699,18.895332344487
11321,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1350.41797393128,-1344.91013105136,-1346.91013105136,-1350.90159559847,0.0240165619082898,4.68481833503538,3.11342789264282,0.990850082083079,22.498033213196
11322,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1247.68794116542,-1241.73531822685,-1243.73531822685,-1247.72678277396,0.0511975716120143,5.39133870641495,3.01983196902124,0.995464791542641,20.4878488016587
11323,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1254.34627118511,-1246.56252588234,-1248.56252588234,-1252.55399042945,0.0414779178719737,-2.39556679361227,2.32431677280464,0.0835113759275819,10.2196953261987
11324,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1315.62362830374,-1310.2093038009,-1312.2093038009,-1316.20076834801,0.0290294159889214,4.23829546354617,3.04440180445955,0.985773153235274,20.9974668542526
11325,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1227.71446818247,-1219.8290475177,-1221.8290475177,-1225.82051206481,0.0694865181957111,-0.00733462346096642,2.80186292584245,0.498166352355101,16.4753104817782
11326,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1402.30715960774,-1397.19805138138,-1399.19805138138,-1403.18951592849,0.0142541414779774,3.56798553720621,3.32725871369175,0.972561482955325,27.8618595872335
11328,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1378.19819870551,-1372.65267743491,-1374.65267743491,-1378.64414198202,0.0140782573710924,5.10464313301708,3.40621837123152,0.993968100430176,30.1510084758242
11329,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1232.80694194836,-1227.21883495402,-1229.21883495402,-1233.21029950113,0.0427135140565194,3.27146488065525,2.84019088409636,0.963436809132356,17.1190329764252
11331,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1252.92109843524,-1245.68590285289,-1247.68590285289,-1251.6773674,0.0451818137716693,0.923364029323585,2.86835519566877,0.715727053720382,17.6080326002669
11335,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1346.35984943386,-1339.22875177533,-1341.22875177533,-1345.22021632244,0.0163671614172702,-2.58873827941787,2.62596972397014,0.0698667317722265,13.8179673053178
