id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
10637,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1378.12250897725,-1372.17394171956,-1375.17394171956,-1381.16113854022,0.0230939268418847,2.62943693554345,-0.605828127202832,2.65229793588166,0.932732229768595,0.353011444840623,14.1866011175571,0.723151440668187,0.213563940204145,2.33494802949731,0.673300607928085,0.553188978083171,10.3289231160938
10638,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1210.30709802269,-1201.08411092247,-1204.08411092247,-1210.07130774313,0.052199447418507,-2.49966895397929,-3.18718983373171,2.34699964310244,0.0758813908364724,0.0396506480729719,10.4541564224038,-2.34309931320497,-2.47525835068689,2.27005797648988,0.0876158410179516,0.0776109658573598,9.67996200802404
10662,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-999.393944244153,-990.901456213368,-993.901456213368,-999.88865303403,0.125832404951847,-0.329672790768477,0.18538280859578,1.50435048832527,0.418320240333864,0.546213427315196,4.50122907978849,-0.440928394059592,0.397368609501455,1.43955046130116,0.391519773781024,0.598055276412783,4.21879887729662
10711,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1420.79623919631,-1413.90113698751,-1416.90113698751,-1422.88833380817,0.00625355820012419,-2.910071916095,-2.37739482010745,1.97165577632034,0.0516579122281317,0.084912776192994,7.18255935965048,-3.20813099328731,-1.53185684827561,1.57909483045552,0.0388608830622987,0.177722169147019,4.85056324140746
10717,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1419.08585492568,-1412.58404383192,-1415.58404383192,-1421.57124065259,0.0110297650405143,0.352050876870281,-1.83595780196659,2.96858196837274,0.587114822710221,0.137530057955387,19.4642990256175,-0.873895849708645,-0.708286688281806,2.38241231706556,0.294444303840901,0.329977529916235,10.8309991791398
10767,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1415.43880639847,-1409.08222185074,-1412.08222185074,-1418.0694186714,0.00905765196284125,2.4014598748359,-3.57913014669568,3.40580102789554,0.916938558540112,0.0271426770612716,30.1384277787814,0.542438717347129,0.42523356806345,2.45082929090159,0.632379542960179,0.604734915993275,11.5979608156125
10772,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1306.93398763999,-1299.28956769458,-1302.28956769458,-1308.27676451524,0.0186725626540256,-3.06398956706067,-2.89805325047925,2.07133058799729,0.0446173319674192,0.0522498817996143,7.93537481079198,-3.42824246281006,-1.84695493432235,1.65760195506355,0.0314243821831275,0.136230819178677,5.24671389077435
10811,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1293.57817026748,-1286.50641865767,-1289.50641865767,-1295.49361547833,0.0355345855795691,3.7022054794625,-1.64230357192014,2.57261079602673,0.975924851930372,0.162151858832772,13.0999812122505,1.73655799123386,-1.21807003215639,2.4122887957899,0.85024933846198,0.228276267388143,11.1594736938286
10814,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1402.89138647524,-1396.93807850139,-1399.93807850139,-1405.92527532205,0.0146132098280504,1.40916625111018,-0.401961922158576,2.74892368901112,0.803634406241012,0.400841058406156,15.6258046049135,0.195798914187479,0.614412053075051,2.36947714355074,0.548793942737564,0.648946592899919,10.6918005455307
10822,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1211.95696681752,-1204.15236588303,-1207.15236588303,-1213.13956270369,0.0583581919147239,0.429486448983534,-0.973062181729144,2.26497968463516,0.605751030525672,0.274270565378156,9.6309289432876,-0.246036731008504,-0.290022285710734,1.97949944905132,0.43879923385757,0.427998411166267,7.23911853047652
10841,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1376.65350090406,-1370.24106886462,-1373.24106886462,-1379.22826568529,0.0229963270905904,0.878363104094707,-0.508248077005115,2.45633630529881,0.706482901245558,0.375604306891167,11.6620071429637,-0.0383179802395887,0.462156624716497,2.09356458513561,0.490421676873225,0.613525662605196,8.1137859583541
10873,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1198.74055032755,-1191.99543079094,-1194.99543079094,-1200.98262761161,0.0659231257864065,3.10391836320955,0.367595629876085,1.87269275129481,0.957054084651264,0.590877870337699,6.50579131197023,1.51642736058982,0.928954655470474,1.72849919657096,0.820011788691017,0.716863159634597,5.63219474505901
10891,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1408.91799549651,-1402.32241313769,-1405.32241313769,-1411.30960995835,0.0124156971483972,-1.36605498526162,0.129286748808843,1.94949888269106,0.203257970712036,0.532276740741398,7.02516626595305,-1.4226462076136,0.352660941853994,1.87206700217332,0.194247076880415,0.587262701313964,6.50172159221676
10895,mmclock_fmri,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1449.97150517922,-1445.16398755352,-1448.16398755352,-1454.15118437418,0.00581108617900261,2.07209132154143,0.819672995413549,2.97752277724172,0.888160863497,0.694166921702034,19.6391058959069,0.891231750995644,1.17782181461576,2.76830213292238,0.709144297313394,0.764555934239819,15.9315613598891
