,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,3.20545153087005,74,0,0.48542857142857143,36.02914285714286,2902,scram
1,CEV,1,2,1,0,6.468969659588765,45,0,0.791,35.418,763,scram
2,CEV,1,3,1,0,10.384330410743132,53,53,0.6575714285714286,35.02728571428572,1697,scram
3,CEV,1,4,1,0,15.149464247573633,63,0,0.5655714285714286,35.86885714285715,2341,scram
4,CEV,1,5,1,0,19.24811393627897,57,57,0.6457142857142857,37.0,1780,scram
5,CEV,1,6,1,0,23.430034264165442,56,56,0.649,36.351000000000006,1757,scram
6,CEV,1,7,1,0,27.86191457294626,53,53,0.6482857142857144,34.40685714285715,1762,scram
7,CEV,1,8,1,0,32.17722922889516,60,60,0.6505714285714286,38.95171428571429,1746,scram
8,CEV,1,9,1,0,35.97598745091818,58,58,0.6674285714285715,39.00228571428572,1628,scram
9,CEV,1,10,1,0,40.391135186189786,52,52,0.6507142857142857,33.74642857142857,1745,scram
10,CEV,1,11,1,0,44.42319428868359,52,52,0.6698571428571429,34.99042857142857,1611,scram
11,CEV,1,12,1,0,48.855078229214996,60,0,0.6484285714285714,38.94528571428571,1761,scram
12,CEV,1,13,1,0,51.85402222909033,49,49,0.8174285714285714,40.26971428571428,578,scram
13,CEV,1,14,1,0,56.70243955589831,71,0,0.5175714285714286,37.0,2677,scram
14,CEV,1,15,1,0,62.30063932709163,93,93,0.4175714285714286,38.67028571428572,3377,scram
15,CEV,1,16,1,0,68.18199938820908,93,93,0.4057142857142857,37.81142857142857,3460,scram
16,CEV,1,17,1,0,73.94685888849199,89,0,0.401,35.797,3493,scram
17,CEV,1,18,1,0,76.97910935612163,45,45,0.8271428571428572,37.0,510,scram
18,CEV,1,19,1,0,80.87780374323484,56,0,0.7248571428571429,40.62428571428572,1226,scram
19,CEV,1,20,1,0,86.80921290279366,91,0,0.4274285714285714,38.709714285714284,3308,scram
20,CEV,1,21,1,0,93.14048992260359,100,100,0.37028571428571433,37.0,3708,scram
