,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.4728542314842343,48,0,0.733,35.534,1169,scram
1,CEV,1,2,1,0,6.71881454216782,70,0,0.5154285714285713,35.96914285714285,2692,scram
2,CEV,1,3,1,0,9.75120608904399,44,44,0.7837142857142857,34.64885714285714,814,scram
3,CEV,1,4,1,0,12.83349392178934,44,44,0.806,35.388,658,scram
4,CEV,1,5,1,0,15.76589119574055,46,46,0.8124285714285714,37.0,613,scram
5,CEV,1,6,1,0,19.03149282943923,46,46,0.7791428571428571,36.22085714285714,846,scram
6,CEV,1,7,1,0,22.33037494996097,42,42,0.8101428571428572,33.75942857142857,629,scram
7,CEV,1,8,1,0,25.612620039726608,49,49,0.7982857142857143,39.39485714285714,712,scram
8,CEV,1,9,1,0,28.361729772994295,48,48,0.8172857142857143,39.45185714285714,579,scram
9,CEV,1,10,1,0,31.51067551888991,39,39,0.8317142857142857,32.84142857142857,478,scram
10,CEV,1,11,1,0,34.75962894735858,44,44,0.7824285714285715,34.65271428571429,823,scram
11,CEV,1,12,1,0,38.20849409641232,50,50,0.7898571428571428,39.369571428571426,771,scram
12,CEV,1,13,1,0,41.34079135756474,50,50,0.7984285714285715,40.19371428571429,711,scram
13,CEV,1,14,1,0,44.33981134474743,47,47,0.7834285714285714,36.99999999999999,816,scram
14,CEV,1,15,1,0,47.15556530235335,49,49,0.8151428571428572,40.26057142857143,594,scram
15,CEV,1,16,1,0,50.25450273707975,48,48,0.8032857142857143,38.60657142857143,677,scram
16,CEV,1,17,1,0,53.02026933594607,42,42,0.8294285714285714,34.511714285714284,494,scram
17,CEV,1,18,1,0,56.152634762227535,46,46,0.8128571428571428,37.0,610,scram
18,CEV,1,19,1,0,59.568129469058476,52,0,0.7938571428571428,40.96928571428571,743,scram
19,CEV,1,20,1,0,62.733779851929285,49,49,0.8224285714285714,40.28971428571428,543,scram
20,CEV,1,21,1,0,65.9327042963123,45,45,0.8194285714285714,37.0,564,scram
21,CEV,1,22,1,0,68.66511386225466,48,48,0.8201428571428572,39.46042857142857,559,scram
22,CEV,1,23,1,0,71.43089387065265,46,46,0.817,37.817,581,scram
23,CEV,1,24,1,0,74.41325168428011,46,46,0.813,37.0,609,scram
