,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.194853256456554,46,0,0.776,35.448,868,scram
1,CEV,1,2,1,0,4.103042425820604,42,0,0.8398571428571429,35.32028571428572,421,scram
2,CEV,1,3,1,0,8.651503752567805,62,62,0.5684285714285715,35.29471428571429,2321,scram
3,CEV,1,4,1,0,14.2663556401385,81,0,0.44585714285714284,36.108285714285714,3179,scram
4,CEV,1,5,1,0,18.68152237229515,61,61,0.6052857142857142,36.99999999999999,2063,scram
5,CEV,1,6,1,0,23.2300404101843,61,61,0.5971428571428572,36.402857142857144,2120,scram
6,CEV,1,7,1,0,28.02851088612806,58,58,0.5971428571428572,34.611428571428576,2120,scram
7,CEV,1,8,1,0,32.4603409091942,61,61,0.6352857142857142,38.905857142857144,1853,scram
8,CEV,1,9,1,0,36.72560646675993,64,64,0.602,38.806000000000004,2086,scram
9,CEV,1,10,1,0,41.57400786969811,58,58,0.5901428571428571,34.04928571428571,2169,scram
10,CEV,1,11,1,0,45.92268486635294,56,56,0.626,35.122,1918,scram
11,CEV,1,12,1,0,50.687666449230164,64,0,0.6021428571428571,38.80642857142857,2085,scram
12,CEV,1,13,1,0,54.28649590944406,54,54,0.7332857142857143,39.933142857142855,1167,scram
13,CEV,1,14,1,0,57.18552944576368,46,46,0.7974285714285714,37.0,718,scram
14,CEV,1,15,1,0,60.9509725398384,58,58,0.6808571428571428,39.72342857142857,1534,scram
15,CEV,1,16,1,0,65.03300447401125,58,58,0.6642857142857144,38.32857142857143,1650,scram
16,CEV,1,17,1,0,68.44849918072578,47,0,0.7381428571428572,34.78557142857143,1133,scram
17,CEV,1,18,1,0,74.11331775411963,82,82,0.4525714285714286,37.00000000000001,3132,scram
18,CEV,1,19,1,0,80.24465344054624,96,0,0.4074285714285715,39.03714285714286,3448,scram
19,CEV,1,20,1,0,83.9267733747838,53,53,0.7501428571428571,40.000571428571426,1049,scram
20,CEV,1,21,1,0,88.84179637359921,64,64,0.5741428571428571,36.99999999999999,2281,scram
21,CEV,1,22,1,0,92.99052086228039,63,0,0.6194285714285714,38.858285714285714,1964,scram
22,CEV,1,23,1,0,96.67267879017163,55,55,0.6845714285714286,37.68457142857143,1508,scram
23,CEV,1,24,1,0,99.90494294662494,48,48,0.7774285714285715,37.0,858,scram
24,CEV,1,25,1,0,103.83710611262359,54,54,0.6775714285714285,36.32242857142857,1557,scram
25,CEV,1,26,1,0,108.13605220778845,59,0,0.6468571428571428,38.29371428571428,1772,scram
26,CEV,1,27,1,0,111.36831999593414,50,50,0.7637142857142857,38.52742857142857,954,scram
27,CEV,1,28,1,0,114.91717830055859,53,53,0.74,39.22,1120,scram
28,CEV,1,29,1,0,118.84870144107845,52,52,0.6852857142857143,35.62942857142857,1503,scram
29,CEV,1,30,1,0,122.64784155529924,58,58,0.6682857142857143,39.00485714285714,1622,scram
30,CEV,1,31,1,0,127.09637593606021,58,0,0.6278571428571429,36.37214285714286,1905,scram
31,CEV,1,32,1,0,130.19524688192178,40,40,0.8187142857142857,32.90642857142857,569,scram
32,CEV,1,33,1,0,135.6269671145128,83,83,0.4425714285714286,36.557428571428574,3202,scram
33,CEV,1,34,1,0,141.89125042431988,99,0,0.38742857142857146,38.162285714285716,3588,scram
34,CEV,1,35,1,0,145.27360348869115,50,50,0.7851428571428571,39.355428571428575,804,scram
35,CEV,1,36,1,0,148.90591681341175,49,49,0.7425714285714285,36.25742857142857,1102,scram
36,CEV,1,37,1,0,152.30480298469774,46,46,0.7331428571428571,34.06742857142857,1168,scram
37,CEV,1,38,1,0,156.353068895638,54,0,0.6877142857142857,37.0,1486,scram
38,CEV,1,39,1,0,159.6024614860071,53,53,0.7617142857142857,40.04685714285714,968,scram
39,CEV,1,40,1,0,162.9679679959081,44,44,0.7737142857142857,33.905142857142856,884,scram
40,CEV,1,41,1,0,166.78339649317786,50,50,0.7024285714285714,34.892714285714284,1383,scram
41,CEV,1,42,1,0,170.11550630035345,51,51,0.75,38.5,1050,scram
42,CEV,1,43,1,0,173.86440371605568,53,0,0.7262857142857143,38.45257142857143,1216,scram
43,CEV,1,44,1,0,178.24585610744543,67,0,0.5855714285714286,39.34228571428572,2201,scram
44,CEV,1,45,1,0,181.86145250301342,44,44,0.8078571428571428,35.38428571428572,645,scram
45,CEV,1,46,1,0,186.1266068732366,49,49,0.7152857142857143,34.85414285714286,1293,scram
46,CEV,1,47,1,0,189.74211806245148,53,53,0.7402857142857142,39.22085714285714,1118,scram
47,CEV,1,48,1,0,194.0406741638435,45,45,0.7968571428571428,36.20314285714286,722,scram
48,CEV,1,49,1,0,197.67272237117868,54,54,0.7302857142857142,39.19085714285713,1188,scram
49,CEV,1,50,1,0,202.30455407046247,56,56,0.6088571428571429,33.955714285714286,2038,scram
50,CEV,1,51,1,0,205.78680279199034,52,0,0.7518571428571429,39.25557142857143,1037,scram
51,CEV,1,52,1,0,210.23527682991698,65,65,0.5924285714285714,38.77728571428571,2153,scram
52,CEV,1,53,1,0,213.86744376725983,54,0,0.7232857142857143,39.16985714285715,1237,scram
53,CEV,1,54,1,0,220.04883777128998,80,80,0.47871428571428576,38.43614285714286,2949,scram
54,CEV,1,55,1,0,225.6302784292493,79,0,0.4592857142857143,36.081428571428575,3085,scram
55,CEV,1,56,1,0,229.09576999314595,52,52,0.7808571428571429,40.90428571428572,834,scram
56,CEV,1,57,1,0,233.24434641830157,59,0,0.6264285714285714,37.0,1915,scram
57,CEV,1,58,1,0,236.79319075471722,54,0,0.7212857142857143,39.16385714285715,1251,scram
58,CEV,1,59,1,0,239.75882493448444,43,43,0.8112857142857143,34.56614285714286,621,scram
59,CEV,1,60,1,0,243.54093131946865,48,48,0.7237142857142858,34.828857142857146,1234,scram
60,CEV,1,61,1,0,247.83949915424455,63,0,0.6214285714285714,38.864285714285714,1950,scram
61,CEV,1,62,1,0,251.3883951731259,50,50,0.7071428571428571,35.58571428571428,1350,scram
62,CEV,1,63,1,0,254.95385083858855,43,0,0.7761428571428571,33.119285714285716,867,scram
63,IEV,2,64,2,0,1.2884581700200215,19,0,0.8692080158521511,16.690587505892612,988,happy
64,IEV,2,65,2,0,5.6703036279650405,42,42,0.7480485402236239,31.79039018759056,2082,happy
65,IEV,2,66,2,0,11.268488034140319,71,0,0.5938598954323026,41.87618652942945,2948,happy
66,IEV,2,67,2,0,15.650355282588862,46,46,0.7482012781672422,34.77059753382029,2081,happy
67,IEV,2,68,2,0,20.282206816831604,40,0,0.7533530428013192,29.843125663683875,2047,happy
68,IEV,2,69,2,0,26.330184143502265,98,0,0.5025654037605733,49.35041192772852,3396,happy
69,IEV,2,70,2,0,29.162591334898025,16,16,0.8916801294099985,13.927668611553413,529,happy
70,IEV,2,71,2,0,32.61144335381687,27,27,0.8535080636727328,23.069150773908692,1197,happy
71,IEV,2,72,2,0,37.259935829788446,41,41,0.7609282730066481,31.470406935771475,1996,happy
72,IEV,2,73,2,0,40.25895888998639,17,17,0.8874033488354626,14.709961392077503,647,happy
73,IEV,2,74,2,0,43.957703004125506,32,0,0.8352403108910941,26.853141600884474,1396,happy
74,IEV,2,75,2,0,48.472985533066094,41,41,0.7434344188607181,30.681695661092935,2112,happy
75,IEV,2,76,2,0,52.238332525477745,27,27,0.8563850898657993,22.71422212392914,1162,happy
76,IEV,2,77,2,0,56.58690084912814,46,46,0.7462103052721292,34.18023675901173,2094,happy
77,IEV,2,78,2,0,60.185731147415936,27,27,0.8537585957023079,23.038515731889195,1194,happy
78,IEV,2,79,2,0,64.70094998111017,43,0,0.7512414816625519,32.2772026705015,2061,happy
79,IEV,2,80,2,0,68.33307724865153,27,27,0.8509621723573906,23.377640384582566,1227,happy
80,IEV,2,81,2,0,72.83155652461573,46,46,0.7463638701617697,34.168093248287704,2093,happy
81,IEV,2,82,2,0,78.39644759322982,76,0,0.561579524106089,42.61284401358851,3109,happy
82,IEV,2,83,2,0,81.87857004173566,30,30,0.8510482243838944,25.920440167901813,1226,happy
83,IEV,2,84,2,0,86.22715652408078,40,40,0.7465173663117994,29.676845846784285,2092,happy
84,IEV,2,85,2,0,89.65935502981301,27,27,0.859317630361025,23.204382291031898,1125,happy
85,IEV,2,86,2,0,94.4744270570809,43,43,0.7440531968617309,32.11811624945569,2108,happy
86,IEV,2,87,2,0,97.88999356061686,28,28,0.8591619708060468,24.083179886066333,1127,happy
87,IEV,2,88,2,0,101.47218934248667,25,25,0.846735165937858,21.338861095557114,1275,happy
88,IEV,2,89,2,0,106.30387828627136,47,47,0.7337052430281508,34.418642450636256,2174,happy
89,IEV,2,90,2,0,111.76872535480652,89,0,0.5418053101374704,48.06795034473542,3206,happy
90,IEV,2,91,2,0,115.0843414455885,24,24,0.8825059686923307,20.83583500053208,757,happy
91,IEV,2,92,2,0,118.89979313011281,21,21,0.8613871468853093,17.77281458539458,1098,happy
92,IEV,2,93,2,0,123.64822987280786,47,47,0.7469774420095819,34.86649975966297,2089,happy
93,IEV,2,94,2,0,127.56354899855796,37,37,0.8124546095564541,29.9965927182634,1606,happy
94,IEV,2,95,2,0,132.5952974470565,56,56,0.6530660360522862,36.8282182991501,2640,happy
95,IEV,2,96,2,0,137.77683504472952,63,63,0.6187313751537971,39.12136825640148,2821,happy
96,IEV,2,97,2,0,143.4749835523544,93,93,0.5251457167086351,48.84576152522662,3287,happy
97,IEV,2,98,2,0,146.84053224639501,29,0,0.8609323818177941,24.721203117684297,1104,happy
98,IEV,2,99,2,0,151.38904693198856,40,40,0.7548528870614148,30.469256449382986,2037,happy
99,IEV,2,100,2,0,155.30444427998737,28,28,0.844089683648947,23.342406930774736,1304,happy
100,IEV,2,101,2,0,160.55269342893735,76,76,0.5863102692366213,44.66723099731685,2986,happy
101,IEV,2,102,2,0,166.68409336940385,93,0,0.49778238865111735,46.07723878670268,3419,happy
102,IEV,2,103,2,0,170.6493582285475,31,31,0.8442743477815321,25.853738012047536,1302,happy
103,IEV,2,104,2,0,175.26454004633706,47,47,0.7449793153169891,35.02237471949734,2102,happy
104,IEV,2,105,2,0,180.62942273390945,75,75,0.5833176532319118,43.663481492651506,3001,happy
105,IEV,2,106,2,0,186.09431450092234,76,76,0.5632005165807412,43.08225277261474,3101,happy
106,IEV,2,107,2,0,191.60913328372408,83,0,0.5530436771055982,45.86711109630663,3151,happy
107,IEV,2,108,2,0,196.34093662747182,40,0,0.7538037340642338,29.80449992536558,2044,happy
108,IEV,2,109,2,0,199.5065590738086,19,0,0.8716201110562934,16.342150587955235,951,happy
109,IEV,2,110,2,0,205.50460491492413,93,93,0.505474078294117,47.198856934048855,3382,happy
110,IEV,2,111,2,0,211.81918875162955,111,111,0.4602227722389433,51.13969891380662,3599,happy
111,IEV,2,112,2,0,218.1505132635357,120,120,0.42555508097274813,51.193853052022895,3765,happy
112,IEV,2,113,2,0,224.31507859239355,109,0,0.4455939618990957,48.596664651841856,3669,happy
113,IEV,2,114,2,0,228.86359467473812,36,36,0.770170384086521,27.598863683532276,1932,happy
114,IEV,2,115,2,0,234.86158687772695,109,109,0.45938678705383806,50.25442479514,3603,happy
115,IEV,2,116,2,0,240.89305009436794,86,86,0.5241136146333215,45.224175970025584,3292,happy
116,IEV,2,117,2,0,245.49144486244768,48,48,0.7404803709761537,35.370205188597254,2131,happy
117,IEV,2,118,2,0,251.47281009180006,89,0,0.5197745330506653,46.49133789194373,3313,happy
118,IEV,2,119,2,0,257.2708983962657,103,0,0.4641934807236537,47.730273903396856,3580,happy
119,IEV,2,120,2,0,260.96971067553386,23,23,0.8627338894977664,20.179371593806565,1080,happy
120,IEV,2,121,2,0,265.2016398732085,33,33,0.7865510134386595,26.075969192330394,1813,happy
121,IEV,2,122,2,0,269.9167450052919,45,45,0.7459029694000909,33.45862171579944,2096,happy
122,IEV,2,123,2,0,275.2649959701812,77,0,0.567649794318017,43.96304280129823,3079,happy
123,IEV,2,124,2,0,279.0304250959307,22,22,0.8652773560836899,18.9735331737423,1045,happy
124,IEV,2,125,2,0,283.2957040629117,46,46,0.7536535738478197,34.33929575864672,2045,happy
125,IEV,2,126,2,0,289.02713194000535,87,0,0.540780494564777,47.03510053540201,3211,happy
126,CEVR,3,127,3,0,1.238558531855233,154,0,0.2415143603133159,37.24151436031331,938,scram
127,CEVR,3,128,3,0,5.60369320679456,116,116,0.30782029950083195,35.76871880199667,2093,scram
128,CEVR,3,129,3,0,10.485444099758752,118,0,0.3204652313783717,37.96139569413511,2259,scram
