,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.4392298463499174,48,0,0.7378571428571429,35.52428571428572,1135,scram
1,CEV,1,2,1,0,5.985770817263983,59,0,0.6091428571428572,35.78171428571429,2036,scram
2,CEV,1,3,1,0,11.050712311291136,72,72,0.49471428571428566,35.515857142857136,2837,scram
3,CEV,1,4,1,0,16.16570960835088,70,0,0.5172857142857143,35.965428571428575,2679,scram
4,CEV,1,5,1,0,19.347993110888638,47,47,0.7804285714285715,37.00000000000001,837,scram
5,CEV,1,6,1,0,22.41369838907849,45,45,0.8089999999999999,36.191,637,scram
6,CEV,1,7,1,0,25.512605373049155,40,40,0.8421428571428571,33.63142857142857,405,scram
7,CEV,1,8,1,0,28.82824297505431,50,50,0.7948571428571428,39.38457142857143,736,scram
8,CEV,1,9,1,0,31.91054924589116,51,51,0.771,39.313,903,scram
9,CEV,1,10,1,0,35.67597054934595,45,45,0.745,33.275,1085,scram
10,CEV,1,11,1,0,39.041564500541426,45,45,0.7664285714285715,34.700714285714284,935,scram
11,CEV,1,12,1,0,42.85695556283463,53,0,0.7378571428571429,39.21357142857143,1135,scram
12,CEV,1,13,1,0,45.872602802934125,49,49,0.8165714285714285,40.26628571428571,584,scram
13,CEV,1,14,1,0,48.62172734248452,45,45,0.8188571428571428,37.0,568,scram
14,CEV,1,15,1,0,51.454121403745376,49,49,0.8141428571428572,40.25657142857143,601,scram
15,CEV,1,16,1,0,54.43643451901153,47,47,0.8214285714285714,38.64285714285714,550,scram
16,CEV,1,17,1,0,57.35221124475356,43,43,0.8095714285714286,34.571285714285715,633,scram
17,CEV,1,18,1,0,60.551086241495796,46,46,0.8048571428571428,37.0,666,scram
18,CEV,1,19,1,0,63.99998659058474,52,0,0.7938571428571428,40.96928571428571,743,scram
19,CEV,1,20,1,0,67.16559981787577,49,49,0.8240000000000001,40.296,532,scram
20,CEV,1,21,1,0,70.33120578178205,45,45,0.8241428571428572,37.0,531,scram
21,CEV,1,22,1,0,73.08033814362716,48,48,0.8192857142857143,39.457857142857144,565,scram
22,CEV,1,23,1,0,75.7294541625306,45,45,0.8337142857142857,37.83371428571429,464,scram
23,CEV,1,24,1,0,78.74514917400666,46,46,0.8098571428571428,37.0,631,scram
24,CEV,1,25,1,0,81.77745942573529,45,45,0.8075714285714286,36.19242857142857,647,scram
25,CEV,1,26,1,0,85.12636103201658,49,49,0.7838571428571428,38.56771428571428,813,scram
26,CEV,1,27,1,0,88.12538353342097,48,48,0.7981428571428572,38.59628571428571,713,scram
27,CEV,1,28,1,0,91.19103880529292,49,49,0.8101428571428572,39.43042857142857,629,scram
28,CEV,1,29,1,0,94.28998937015422,44,44,0.8054285714285714,35.38914285714286,662,scram
29,CEV,1,30,1,0,97.07241898064967,48,48,0.815,39.44499999999999,595,scram
30,CEV,1,31,1,0,100.35464563244022,46,46,0.7935714285714286,36.206428571428575,745,scram
31,CEV,1,32,1,0,103.52031864388846,41,41,0.8104285714285714,32.94785714285714,627,scram
32,CEV,1,33,1,0,106.58596050622873,46,46,0.7818571428571428,36.21814285714286,827,scram
33,CEV,1,34,1,0,110.23479213146493,52,52,0.7628571428571429,39.28857142857143,960,scram
34,CEV,1,35,1,0,113.73364575672895,51,51,0.77,39.31,910,scram
35,CEV,1,36,1,0,117.16583560209256,47,47,0.7724285714285715,36.22757142857143,893,scram
36,CEV,1,37,1,0,120.29811666009482,44,44,0.7724285714285715,33.91028571428572,893,scram
37,CEV,1,38,1,0,123.9136323191924,50,50,0.7464285714285714,37.0,1075,scram
38,CEV,1,39,1,0,127.06257862388156,52,52,0.7774285714285715,40.10971428571428,858,scram
39,CEV,1,40,1,0,130.52813667664304,45,45,0.7607142857142857,33.957142857142856,975,scram
40,CEV,1,41,1,0,133.96036619180813,46,46,0.7584285714285715,34.724714285714285,991,scram
41,CEV,1,42,1,0,137.1925887229154,50,50,0.7655714285714286,38.53114285714286,941,scram
42,CEV,1,43,1,0,140.59145031007938,50,0,0.7775714285714286,38.55514285714286,857,scram
43,CEV,1,44,1,0,143.30721474380698,49,49,0.8251428571428572,40.30057142857143,524,scram
