,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,2.239005795418052,57,0,0.6235714285714286,35.752857142857145,1935,scram
1,CEV,1,2,1,0,5.4359841823461466,44,0,0.7985714285714286,35.402857142857144,710,scram
2,CEV,1,3,1,0,10.734221248785616,77,77,0.4601428571428572,35.61957142857143,3079,scram
3,CEV,1,4,1,0,16.78223992155108,95,0,0.38242857142857145,36.23514285714286,3623,scram
4,CEV,1,5,1,0,22.23043822607724,82,82,0.45299999999999996,37.0,3129,scram
5,CEV,1,6,1,0,27.645316094640293,77,0,0.4721428571428572,36.52785714285715,2995,scram
6,CEV,1,7,1,0,33.59336312295636,82,82,0.4317142857142857,35.27314285714286,3278,scram
7,CEV,1,8,1,0,39.55820195024717,92,0,0.4175714285714286,38.25271428571429,3377,scram
8,CEV,1,9,1,0,42.47380910142965,50,50,0.7935714285714286,39.38071428571429,745,scram
9,CEV,1,10,1,0,46.77237218695518,50,50,0.6674285714285715,33.66285714285714,1628,scram
10,CEV,1,11,1,0,51.63749526825268,64,0,0.5508571428571429,35.34742857142858,2444,scram
11,CEV,1,12,1,0,57.552153695505694,88,0,0.4367142857142857,38.31014285714286,3243,scram
12,CEV,1,13,1,0,60.85112046363065,52,52,0.7747142857142857,40.09885714285714,877,scram
13,CEV,1,14,1,0,64.58321937563596,55,55,0.6771428571428572,37.0,1560,scram
14,CEV,1,15,1,0,70.06474873202387,89,89,0.4342857142857143,38.73714285714286,3260,scram
15,CEV,1,16,1,0,75.82948503231455,90,90,0.4225714285714286,37.84514285714286,3342,scram
16,CEV,1,17,1,0,81.41098463631351,84,0,0.42728571428571427,35.71814285714285,3309,scram
17,CEV,1,18,1,0,84.70988798854523,47,47,0.7891428571428571,37.0,776,scram
18,CEV,1,19,1,0,88.9918542719679,60,0,0.6701428571428572,40.35071428571428,1609,scram
19,CEV,1,20,1,0,92.27406639669789,50,50,0.8058571428571428,40.22342857142857,659,scram
20,CEV,1,21,1,0,98.10549329592322,84,84,0.4417142857142857,37.0,3208,scram
21,CEV,1,22,1,0,103.62035146924609,91,0,0.4227142857142857,38.268142857142855,3341,scram
22,CEV,1,23,1,0,108.23548691243923,68,68,0.5512857142857143,37.55128571428571,2441,scram
23,CEV,1,24,1,0,113.80032462225063,83,0,0.4441428571428572,37.0,3191,scram
24,CEV,1,25,1,0,116.94941060943529,46,46,0.7892857142857143,36.21071428571428,775,scram
25,CEV,1,26,1,0,121.08128491189564,57,0,0.6704285714285714,38.34085714285714,1607,scram
26,CEV,1,27,1,0,125.79640568842296,69,69,0.5514285714285714,38.10285714285714,2440,scram
27,CEV,1,28,1,0,131.5112183252204,89,89,0.43000000000000005,38.290000000000006,3290,scram
28,CEV,1,29,1,0,137.2926042276231,86,86,0.4207142857142857,36.15857142857143,3355,scram
29,CEV,1,30,1,0,142.77412687924516,90,90,0.4277142857142857,38.283142857142856,3306,scram
30,CEV,1,31,1,0,148.60554064832104,85,0,0.4278571428571428,36.57214285714285,3305,scram
31,CEV,1,32,1,0,154.2371932745591,76,76,0.4564285714285714,34.71785714285714,3105,scram
32,CEV,1,33,1,0,159.65194487008557,82,82,0.4445714285714286,36.55542857142857,3188,scram
33,CEV,1,34,1,0,165.58335375026218,88,0,0.43500000000000005,38.30500000000001,3255,scram
34,CEV,1,35,1,0,168.86557956387696,49,49,0.7992857142857143,39.39785714285714,705,scram
35,CEV,1,36,1,0,173.04755772031785,55,0,0.6637142857142857,36.336285714285715,1654,scram
36,CEV,1,37,1,0,177.87928856878716,66,66,0.528,34.888000000000005,2604,scram
37,CEV,1,38,1,0,183.59407690083026,83,0,0.44471428571428573,37.0,3187,scram
38,CEV,1,39,1,0,188.4591575186205,74,74,0.5304285714285715,39.12171428571429,2587,scram
39,CEV,1,40,1,0,191.7580617089552,43,43,0.7827142857142857,33.86914285714286,821,scram
40,CEV,1,41,1,0,195.79008700825216,52,52,0.671,34.987,1603,scram
41,CEV,1,42,1,0,199.70545194989245,58,58,0.6662857142857143,38.33257142857143,1636,scram
42,CEV,1,43,1,0,202.90439902278013,48,0,0.8042857142857143,38.60857142857143,670,scram
43,CEV,1,44,1,0,206.80309005752497,61,0,0.6544285714285714,39.617714285714285,1719,scram
44,CEV,1,45,1,0,212.0513506604766,68,68,0.5265714285714286,35.94685714285714,2614,scram
45,CEV,1,46,1,0,217.06638497349923,67,0,0.5305714285714286,35.40828571428571,2586,scram
46,CEV,1,47,1,0,221.98140825159498,70,70,0.5521428571428572,38.65642857142858,2435,scram
47,CEV,1,48,1,0,227.0464366281085,67,0,0.5475714285714286,36.45242857142857,2467,scram
48,CEV,1,49,1,0,232.911178655384,93,0,0.40928571428571425,38.22785714285714,3435,scram
49,CEV,1,50,1,0,237.14310645626392,51,51,0.6639999999999999,33.68,1652,scram
50,CEV,1,51,1,0,242.7579804137058,86,0,0.4451428571428572,38.33542857142857,3184,scram
