,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.322613069540239,47,0,0.7544285714285714,35.491142857142854,1019,scram
1,CEV,1,2,1,0,5.835771585494513,58,0,0.613,35.774,2009,scram
2,CEV,1,3,1,0,8.418257068973617,41,41,0.8481428571428571,34.455571428571425,363,scram
3,CEV,1,4,1,0,11.150684235006338,41,41,0.856,35.288,308,scram
4,CEV,1,5,1,0,14.099715745993308,46,46,0.81,37.0,630,scram
5,CEV,1,6,1,0,17.481979692951427,48,48,0.7624285714285715,36.237571428571435,963,scram
6,CEV,1,7,1,0,21.463971258912352,48,48,0.7125714285714286,34.14971428571429,1312,scram
7,CEV,1,8,1,0,25.745877478839247,59,59,0.6554285714285715,38.96628571428572,1712,scram
8,CEV,1,9,1,0,29.977860314640566,64,64,0.6054285714285714,38.81628571428571,2062,scram
9,CEV,1,10,1,0,35.64264033557265,73,73,0.4722857142857143,34.63857142857143,2994,scram
10,CEV,1,11,1,0,41.70729603902146,94,0,0.38142857142857145,35.855714285714285,3630,scram
11,CEV,1,12,1,0,47.20550796260068,78,0,0.4961428571428571,38.48842857142857,2827,scram
12,CEV,1,13,1,0,50.47112440268393,51,51,0.7794285714285714,40.11771428571428,844,scram
13,CEV,1,14,1,0,53.9032715051726,51,51,0.7198571428571429,37.0,1261,scram
14,CEV,1,15,1,0,57.752007866918575,59,59,0.6675714285714286,39.67028571428572,1627,scram
15,CEV,1,16,1,0,62.03394593446865,60,60,0.6342857142857143,38.268571428571434,1860,scram
16,CEV,1,17,1,0,66.61576205914025,62,0,0.5701428571428571,35.28957142857142,2309,scram
17,CEV,1,18,1,0,70.64781445685367,54,54,0.6844285714285714,36.99999999999999,1509,scram
18,CEV,1,19,1,0,75.32958043550025,65,0,0.613,40.065000000000005,2009,scram
19,CEV,1,20,1,0,79.02836533692607,54,54,0.7462857142857142,39.985142857142854,1076,scram
20,CEV,1,21,1,0,83.32694183198328,56,56,0.6605714285714286,37.0,1676,scram
21,CEV,1,22,1,0,87.45892341065337,62,0,0.622,38.866,1946,scram
22,CEV,1,23,1,0,92.39063540198549,74,74,0.506,37.506,2758,scram
23,CEV,1,24,1,0,98.20539174671285,91,0,0.4084285714285715,37.0,3441,scram
24,CEV,1,25,1,0,103.25374900999304,70,70,0.518,36.482,2674,scram
25,CEV,1,26,1,0,108.46868358967185,74,0,0.5157142857142858,38.03142857142858,2690,scram
26,CEV,1,27,1,0,113.16714582439454,69,69,0.554,38.108000000000004,2422,scram
27,CEV,1,28,1,0,118.03220185804821,70,70,0.5514285714285714,38.65428571428571,2440,scram
28,CEV,1,29,1,0,122.79729714250425,63,63,0.5657142857142857,35.86857142857143,2340,scram
29,CEV,1,30,1,0,127.51241680157545,72,72,0.5371428571428571,38.61142857142857,2540,scram
30,CEV,1,31,1,0,132.8106711886503,72,0,0.504,36.496,2772,scram
31,CEV,1,32,1,0,136.79269963080878,48,48,0.692,33.54,1456,scram
32,CEV,1,33,1,0,141.52449487295235,67,67,0.542,36.458000000000006,2506,scram
33,CEV,1,34,1,0,146.9227027457382,75,0,0.5111428571428571,38.533428571428566,2722,scram
34,CEV,1,35,1,0,151.92105113917205,70,70,0.554,38.662,2422,scram
35,CEV,1,36,1,0,156.88608803632087,66,0,0.5515714285714286,36.44842857142857,2439,scram
36,CEV,1,37,1,0,161.434615572638,61,61,0.5682857142857143,34.72685714285714,2322,scram
37,CEV,1,38,1,0,166.61621602745436,71,0,0.5208571428571429,37.0,2654,scram
38,CEV,1,39,1,0,171.09808816482837,67,67,0.585,39.339999999999996,2205,scram
39,CEV,1,40,1,0,175.84651038050652,60,0,0.5757142857142857,34.69714285714286,2270,scram
40,CEV,1,41,1,0,180.3117125221179,58,58,0.6088571428571429,35.17342857142857,2038,scram
41,CEV,1,42,1,0,184.9601840457326,68,68,0.5614285714285714,38.12285714285714,2370,scram
42,CEV,1,43,1,0,189.60865333442052,64,0,0.5971428571428572,38.19428571428572,2120,scram
43,CEV,1,44,1,0,193.67400326018105,63,0,0.6304285714285714,39.52171428571429,1887,scram
44,CEV,1,45,1,0,197.006240178569,44,44,0.7995714285714286,35.40085714285715,703,scram
45,CEV,1,46,1,0,200.57174333608418,47,47,0.7375714285714285,34.787285714285716,1137,scram
46,CEV,1,47,1,0,204.35386564492364,55,55,0.714,39.141999999999996,1302,scram
47,CEV,1,48,1,0,208.93564293785312,59,0,0.6214285714285714,36.378571428571426,1950,scram
48,CEV,1,49,1,0,212.5012064382463,53,53,0.7377142857142858,39.213142857142856,1136,scram
49,CEV,1,50,1,0,216.41656383701775,47,47,0.7092857142857143,33.45357142857143,1335,scram
50,CEV,1,51,1,0,220.0986452188663,54,0,0.7211428571428571,39.16342857142857,1252,scram
51,CEV,1,52,1,0,222.7977661965415,47,47,0.8401428571428571,39.52042857142857,419,scram
