,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,2.8389314843225293,67,0,0.5378571428571428,35.924285714285716,2535,scram
1,CEV,1,2,1,0,6.185785902955104,46,0,0.7787142857142857,35.442571428571426,849,scram
2,CEV,1,3,1,0,10.101108939852566,53,53,0.6575714285714286,35.02728571428572,1697,scram
3,CEV,1,4,1,0,14.233125439146534,54,54,0.656,35.688,1708,scram
4,CEV,1,5,1,0,18.281757597695105,57,57,0.6535714285714286,37.0,1725,scram
5,CEV,1,6,1,0,22.61365760175977,58,58,0.6267142857142858,36.373285714285714,1913,scram
6,CEV,1,7,1,0,27.228822098928504,55,55,0.622,34.512,1946,scram
7,CEV,1,8,1,0,31.52738909557229,60,60,0.653,38.959,1729,scram
8,CEV,1,9,1,0,35.309511404368095,58,58,0.6697142857142857,39.009142857142855,1612,scram
9,CEV,1,10,1,0,39.52475579996826,49,49,0.6792857142857143,33.60357142857143,1545,scram
10,CEV,1,11,1,0,43.706709092948586,54,54,0.6484285714285714,35.05471428571428,1761,scram
11,CEV,1,12,1,0,48.1719196154736,60,0,0.6437142857142857,38.93114285714285,1794,scram
12,CEV,1,13,1,0,52.070635234354995,58,58,0.6888571428571428,39.75542857142857,1478,scram
13,CEV,1,14,1,0,55.75275712419534,54,54,0.6841428571428572,37.0,1511,scram
14,CEV,1,15,1,0,59.68478731234791,60,60,0.6555714285714286,39.62228571428572,1711,scram
15,CEV,1,16,1,0,65.31629774178145,86,86,0.4414285714285714,37.882857142857134,3210,scram
16,CEV,1,17,1,0,70.99776340287644,87,0,0.41300000000000003,35.761,3409,scram
17,CEV,1,18,1,0,76.56259189365664,79,79,0.4654285714285714,37.0,3042,scram
18,CEV,1,19,1,0,82.39398331352277,87,0,0.44871428571428573,39.24357142857143,3159,scram
19,CEV,1,20,1,0,87.99218364345143,82,0,0.475,38.9,2975,scram
20,CEV,1,21,1,0,93.09053469088394,68,68,0.5464285714285715,37.00000000000001,2475,scram
21,CEV,1,22,1,0,98.05552549276035,77,0,0.5012857142857143,38.50385714285715,2791,scram
22,CEV,1,23,1,0,101.08784580166684,49,49,0.7774285714285715,37.77742857142857,858,scram
23,CEV,1,24,1,0,105.43644038558705,60,60,0.6178571428571429,37.0,1975,scram
24,CEV,1,25,1,0,110.3182038499508,67,67,0.5418571428571428,36.45814285714286,2507,scram
25,CEV,1,26,1,0,115.63305839151144,76,0,0.5012857142857143,38.002571428571436,2791,scram
26,CEV,1,27,1,0,121.53112253092695,99,99,0.38228571428571434,37.764571428571436,3624,scram
27,CEV,1,28,1,0,127.54583697090857,99,99,0.3871428571428571,38.161428571428566,3590,scram
28,CEV,1,29,1,0,133.59379921189975,95,95,0.38242857142857145,36.23514285714286,3623,scram
29,CEV,1,30,1,0,139.44189750374062,102,102,0.37528571428571433,38.12585714285714,3673,scram
30,CEV,1,31,1,0,145.85647477541352,106,0,0.3444285714285714,36.65557142857143,3889,scram
31,CEV,1,32,1,0,151.98779286193894,91,91,0.3848571428571429,35.07571428571429,3606,scram
32,CEV,1,33,1,0,157.8025117717334,95,95,0.38728571428571423,36.612714285714276,3589,scram
33,CEV,1,34,1,0,164.21707786887418,104,0,0.366,38.098,3738,scram
34,CEV,1,35,1,0,170.21516030671773,93,93,0.41128571428571425,38.23385714285714,3421,scram
35,CEV,1,36,1,0,176.36310899851378,96,0,0.38257142857142856,36.61742857142857,3622,scram
36,CEV,1,37,1,0,182.07788308290765,88,0,0.4017142857142857,35.393142857142855,3488,scram
37,CEV,1,38,1,0,185.5100874552736,48,48,0.7707142857142857,37.0,905,scram
38,CEV,1,39,1,0,189.15888332179748,57,57,0.704,39.815999999999995,1372,scram
39,CEV,1,40,1,0,193.77404139353894,58,0,0.5945714285714285,34.62171428571428,2138,scram
40,CEV,1,41,1,0,198.90567628009012,69,0,0.5137142857142858,35.45885714285715,2704,scram
41,CEV,1,42,1,0,204.37060520262457,85,0,0.44485714285714284,37.889714285714284,3186,scram
