,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,DEV,1,1,1,0,1.890231020981446,73,73,0.5317384422559734,39.005319041306976,1588,scram
1,DEV,1,2,1,0,6.003791543338593,77,77,0.5205158835445116,39.893878075442636,1655,scram
2,DEV,1,3,1,0,10.285881864874682,81,81,0.48057198328145234,38.77376954000279,1913,scram
3,DEV,1,4,1,0,15.117447887929302,77,77,0.44325848644824783,33.99201151466256,2189,scram
4,DEV,1,5,1,0,19.532704575580283,80,0,0.47582588592966657,37.97473297736267,1946,scram
5,DEV,1,6,1,0,24.08117847379981,75,75,0.4789810577096547,35.791644714656016,1924,scram
6,DEV,1,7,1,0,28.27980762918378,76,0,0.48554605088359093,36.683766480111814,1879,scram
7,DEV,1,8,1,0,32.478395997255575,77,0,0.5006796908408726,38.6304949582796,1779,scram
8,DEV,1,9,1,0,37.91002012825629,80,0,0.37161026240839357,29.646311189136668,2861,scram
9,DEV,1,10,1,0,41.95860898522005,75,0,0.4856936498507983,36.2073405352895,1878,scram
10,DEV,1,11,1,0,45.85733577870997,74,74,0.5883924450374256,43.481269157922206,1278,scram
11,DEV,1,12,1,0,49.689433154213475,73,73,0.611819896359673,44.83948029032456,1161,scram
12,DEV,1,13,1,0,53.78810044293277,80,80,0.5420937253771203,43.41552537153981,1528,scram
13,DEV,1,14,1,0,57.75341698456032,79,0,0.5307188288196638,42.12873818538915,1594,scram
14,DEV,1,15,1,0,61.30225349869943,71,0,0.6188380291939531,44.002048322294286,1127,scram
15,DEV,1,16,1,0,66.16731903077016,76,76,0.43053013113272254,32.73764682213177,2293,scram
16,DEV,1,17,1,0,70.88243813110239,85,0,0.4078941722161755,34.543399811611174,2493,scram
17,DEV,1,18,1,0,74.6978632759201,72,0,0.5758626172540167,41.58980364437143,1343,scram
18,DEV,1,19,1,0,78.52994752126324,76,0,0.5452569625844814,41.443606558061994,1510,scram
19,DEV,1,20,1,0,82.96181302372133,82,0,0.481152716122057,39.29440609308069,1909,scram
20,DEV,1,21,1,0,86.32735501299612,75,75,0.6259504036950595,46.89398508543398,1093,scram
21,DEV,1,22,1,0,90.35940657262472,77,0,0.5728315374326004,44.27973868573381,1359,scram
22,DEV,1,23,1,0,94.22476627616197,79,0,0.5760527570534926,45.63308484024605,1342,scram
23,DEV,1,24,1,0,99.67301793943261,80,0,0.3406630430191466,27.168292029973735,3225,scram
24,DEV,1,25,1,0,104.85462677519172,80,0,0.3860481061042855,31.013512078112335,2707,scram
25,DEV,1,26,1,0,109.3197928787049,75,0,0.47653985715278746,35.640000908842126,1941,scram
26,DEV,1,27,1,0,113.10190457167118,81,81,0.5283509368647457,43.02962217161739,1608,scram
