,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,DEV,1,1,1,0,1.571841393248178,72,72,0.5905471986006641,42.42647462504967,1267,scram
1,DEV,1,2,1,0,6.068255322927143,78,78,0.46492213823637285,36.30975261066484,2024,scram
2,DEV,1,3,1,0,11.499808774562553,84,84,0.35473836144411985,29.90649148038661,3054,scram
3,DEV,1,4,1,0,17.614478655799758,80,80,0.320100204722264,25.735223450164547,3487,scram
4,DEV,1,5,1,0,23.112635544443037,83,0,0.3576256271291871,29.759741271587576,3020,scram
5,DEV,1,6,1,0,28.21097402041778,77,77,0.4112533538998445,31.497729946924853,2462,scram
6,DEV,1,7,1,0,32.79280662763631,77,0,0.43534425144101263,33.48048435732365,2253,scram
7,DEV,1,8,1,0,36.724880396795925,76,76,0.5466712702468193,41.53127960738082,1502,scram
8,DEV,1,9,1,0,39.773843603004934,69,0,0.7725169134347437,53.024819024289116,469,scram
9,DEV,1,10,1,0,44.45563137214049,77,0,0.4070357410675899,31.22460123308068,2501,scram
10,DEV,1,11,1,0,48.40440335293533,74,74,0.5808329243741055,43.036040339995864,1317,scram
11,DEV,1,12,1,0,52.40309257179615,74,74,0.5808329243741055,43.036040339995864,1317,scram
12,DEV,1,13,1,0,56.30179226689506,79,79,0.5808329243741055,45.94020496186639,1317,scram
13,DEV,1,14,1,0,59.96724276407622,78,0,0.5874162960727534,45.773628488578794,1283,scram
14,DEV,1,15,1,0,63.71601139250561,72,0,0.5810251981735188,41.885354859331116,1316,scram
15,DEV,1,16,1,0,66.66505323999445,66,66,0.7967660936538601,52.43522236348481,376,scram
16,DEV,1,17,1,0,70.2972131932911,80,0,0.5655312006832212,45.518134768352404,1398,scram
17,DEV,1,18,1,0,75.56210412216024,78,0,0.3789894919968153,29.390918921289167,2781,scram
18,DEV,1,19,1,0,81.54345705948072,83,0,0.3078089924891899,25.478092839006422,3647,scram
19,DEV,1,20,1,0,84.47583533660509,73,0,0.7909791823755196,57.751332924673555,398,scram
20,DEV,1,21,1,0,88.27459188248031,77,77,0.5445517539565634,41.94440441429256,1514,scram
21,DEV,1,22,1,0,92.63980617647758,79,0,0.5164196804795282,40.667304988437785,1680,scram
22,DEV,1,23,1,0,97.37163522178889,83,0,0.44237994975703354,36.58962500071926,2196,scram
23,DEV,1,24,1,0,101.03708990945597,74,0,0.5596341697318578,41.21077335681826,1430,scram
24,DEV,1,25,1,0,104.46932165959151,73,73,0.6577765836273357,48.0578372173821,946,scram
25,DEV,1,26,1,0,107.9348989885475,70,0,0.6615687634654749,46.28150894151558,929,scram
26,DEV,1,27,1,0,113.94950224118656,88,88,0.29384865759863704,25.911679295595906,3828,scram
27,DEV,1,28,1,0,120.38067743246211,81,0,0.29648751081674074,24.046614977374734,3794,scram
28,DEV,1,29,1,0,124.46267276984872,77,77,0.5307188288196638,41.06730052774982,1594,scram
29,DEV,1,30,1,0,129.99419646908063,86,0,0.34324682701911324,29.40573375345173,3193,scram
30,DEV,1,31,1,0,133.7930072117888,80,80,0.5320789545197284,42.750196699315154,1586,scram
31,DEV,1,32,1,0,137.72498934919713,74,0,0.5480907691445794,40.52299039181678,1494,scram
32,DEV,1,33,1,0,141.29045199876418,76,0,0.6085499305548692,46.477575183823916,1177,scram
33,DEV,1,34,1,0,146.60538252766128,78,0,0.34872750434500377,27.37362752228128,3126,scram
34,DEV,1,35,1,0,152.73667658877093,87,0,0.2927588641137464,25.53185982084136,3842,scram
35,DEV,1,36,1,0,155.51910480242805,65,0,0.805503659458257,52.759333434294085,343,scram
36,DEV,1,37,1,0,159.71772781177424,82,82,0.5456100530842212,44.73916451182117,1508,scram
37,DEV,1,38,1,0,163.6830882137001,80,0,0.5792976893743362,46.42100644853542,1325,scram
38,DEV,1,39,1,0,167.08199673419585,71,0,0.6776530915737624,47.78239171316527,858,scram
39,DEV,1,40,1,0,171.68045882924343,82,0,0.4230323249998821,34.795209624036836,2357,scram
40,DEV,1,41,1,0,175.99569749785587,74,74,0.46492213823637285,34.450064057719345,2024,scram
41,DEV,1,42,1,0,180.39426128179184,80,0,0.46043953117539627,36.93599143508453,2057,scram
42,DEV,1,43,1,0,183.67653682240052,69,0,0.6480683411771379,44.92723281634216,990,scram
43,DEV,1,44,1,0,187.54191049421206,75,0,0.5798727868128692,43.55912986343767,1322,scram
44,DEV,1,45,1,0,193.72323214262724,83,83,0.2969521424377233,24.674235905598678,3788,scram
45,DEV,1,46,1,0,199.63793750322657,88,88,0.30588996643257677,26.86624187719417,3672,scram
46,DEV,1,47,1,0,205.7692413421173,85,85,0.31241221577591033,26.440515728602325,3587,scram
47,DEV,1,48,1,0,211.80059895879822,86,0,0.30089081071109935,25.869790787305817,3737,scram
48,DEV,1,49,1,0,215.93257439142326,77,0,0.5583553492278951,42.80998825234262,1437,scram
49,DEV,1,50,1,0,220.69766995526152,77,77,0.45869460145833063,35.44150899858407,2070,scram
50,DEV,1,51,1,0,225.4128412968421,81,81,0.4332860086439756,35.080209780806534,2270,scram
51,DEV,1,52,1,0,230.07791381306015,76,0,0.41038144251362507,31.030938879744866,2470,scram
52,DEV,1,53,1,0,234.65974865519092,76,76,0.4254652317607839,32.413201321957914,2336,scram
53,DEV,1,54,1,0,239.29155800526496,76,0,0.41971558291818456,32.04373614348584,2386,scram
54,DEV,1,55,1,0,245.73944118595682,81,0,0.29757120247684754,24.125223172266956,3780,scram
55,DEV,1,56,1,0,250.487878487329,75,0,0.45444925611158216,34.25678814441423,2102,scram
56,DEV,1,57,1,0,254.13672044908162,79,0,0.6348659123076645,49.95088386770752,1051,scram
57,DEV,1,58,1,0,260.0014116319071,80,80,0.3413070827942224,27.212691308745526,3217,scram
58,DEV,1,59,1,0,265.8161565226619,85,0,0.32164367749817335,27.452132299997526,3467,scram
59,DEV,1,60,1,0,270.66456993835163,79,0,0.4296978998122174,33.9734953896274,2300,scram
60,DEV,1,61,1,0,274.5466250598838,72,72,0.5683242753920501,41.15556863784477,1383,scram
61,DEV,1,62,1,0,278.57872075919295,76,0,0.500059712287221,38.090662345488774,1783,scram
62,DEV,1,63,1,0,281.59430905323825,69,69,0.7230929245944501,50.0354419994484,666,scram
63,IEV,2,64,2,0,2.4380950651539024,43,0,0.739542439170267,31.744469913723982,2137,happy
64,IEV,2,65,2,0,5.920300764468266,23,23,0.8547533526448707,19.497357766159944,1182,happy
65,IEV,2,66,2,0,11.401753574813483,75,0,0.5773121129894356,43.42191191879592,3031,happy
66,IEV,2,67,2,0,15.483757293171948,34,0,0.8367304937979163,28.365095321373143,1381,happy
67,IEV,2,68,2,0,18.516094363934826,20,20,0.8786439963957634,17.91528613156783,832,happy
68,IEV,2,69,2,0,24.547436056804145,120,120,0.43285559862021805,51.76730973965551,3730,happy
69,IEV,2,70,2,0,30.262189468194265,74,74,0.5807185261356164,43.228581860036456,3014,happy
70,IEV,2,71,2,0,34.96066399497795,43,0,0.7533530428013192,32.10318479208783,2047,happy
71,IEV,2,72,2,0,38.29289979592431,27,27,0.8589278699930551,23.25350611383704,1130,happy
72,IEV,2,73,2,0,43.30796288352576,62,62,0.6487836565158055,40.36679261682042,2663,happy
73,IEV,2,74,2,0,48.689498525636736,68,68,0.5976170426109796,40.456568519238665,2929,happy
74,IEV,2,75,2,0,52.30495831172448,28,28,0.8521594372512091,24.085357476718357,1213,happy
75,IEV,2,76,2,0,57.619894148549065,72,0,0.6009683489696325,43.253130095308144,2912,happy
76,IEV,2,77,2,0,61.91847399598919,43,43,0.7564945773052911,32.59889073921209,2026,happy
77,IEV,2,78,2,0,66.6335967280611,58,58,0.6942471773825654,40.10610364078272,2411,happy
78,IEV,2,79,2,0,71.83188282308402,65,0,0.652323062518127,42.09810706351054,2644,happy
79,IEV,2,80,2,0,76.78024888638174,47,47,0.7059200983713483,32.96735909128724,2343,happy
80,IEV,2,81,2,0,81.44536693909322,47,47,0.7030273721437178,33.190188875259636,2360,happy
81,IEV,2,82,2,0,86.39379809444654,53,53,0.7060897211351186,37.190786494369554,2342,happy
82,IEV,2,83,2,0,91.15885398842511,53,53,0.7033685857737524,37.384190936223746,2358,happy
83,IEV,2,84,2,0,95.92394983160193,55,55,0.6945943388877528,37.9992881891036,2409,happy
84,IEV,2,85,2,0,100.9222993424919,51,0,0.6975359194994304,35.701900138647474,2392,happy
85,IEV,2,86,2,0,104.43780787780997,25,25,0.8481651821411201,21.166382154985104,1259,happy
86,IEV,2,87,2,0,108.21996119618416,33,0,0.8373214064492911,27.464561334800216,1375,happy
87,IEV,2,88,2,0,111.80207456531934,29,29,0.8511341943823569,25.059223217112987,1225,happy
88,IEV,2,89,2,0,115.61748238949804,24,24,0.8341358033753923,20.2989600607659,1407,happy
89,IEV,2,90,2,0,119.76609680836555,28,28,0.8306593236683913,23.18869789536921,1441,happy
90,IEV,2,91,2,0,123.48155254367157,29,29,0.8290955795040419,24.189955338717258,1456,happy
91,IEV,2,92,2,0,127.24698558056843,35,35,0.8290955795040419,29.16452881574151,1456,happy
