,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.4225433679530397,48,0,0.7401428571428572,35.51971428571429,1119,scram
1,CEV,1,2,1,0,6.085743858478963,61,0,0.5892857142857143,35.82142857142858,2175,scram
2,CEV,1,3,1,0,11.250672641326673,74,74,0.4791428571428571,35.562571428571424,2946,scram
3,CEV,1,4,1,0,16.598922488745302,75,0,0.4822857142857143,36.035428571428575,2924,scram
4,CEV,1,5,1,0,21.88050967361778,78,78,0.47671428571428576,37.00000000000001,2963,scram
5,CEV,1,6,1,0,27.162108033197,74,0,0.4911428571428571,36.50885714285714,2862,scram
6,CEV,1,7,1,0,32.843568945187144,75,75,0.46971428571428575,35.12114285714286,3012,scram
7,CEV,1,8,1,0,38.458380324882455,83,0,0.46499999999999997,38.394999999999996,3045,scram
8,CEV,1,9,1,0,43.60674499126617,81,81,0.47457142857142853,38.42371428571428,2978,scram
9,CEV,1,10,1,0,49.37145391374361,76,76,0.45799999999999996,34.71,3094,scram
10,CEV,1,11,1,0,54.85302908602171,77,0,0.46271428571428574,35.61185714285715,3061,scram
11,CEV,1,12,1,0,60.434543217066675,79,0,0.4852857142857143,38.45585714285714,2903,scram
12,CEV,1,13,1,0,65.91604994481895,84,0,0.46271428571428574,38.850857142857144,3061,scram
13,CEV,1,14,1,0,70.99768322508316,76,0,0.4842857142857143,37.0,2910,scram
14,CEV,1,15,1,0,76.31260257936083,85,85,0.4581428571428572,38.832571428571434,3093,scram
15,CEV,1,16,1,0,81.8774936478585,84,84,0.45099999999999996,37.902,3143,scram
16,CEV,1,17,1,0,87.25900135352276,78,0,0.45571428571428574,35.63285714285715,3110,scram
17,CEV,1,18,1,0,92.89051094476599,81,81,0.45585714285714285,37.0,3109,scram
18,CEV,1,19,1,0,98.73855727468617,88,0,0.4462857142857143,39.231428571428566,3176,scram
19,CEV,1,20,1,0,104.48665458871983,86,0,0.4535714285714286,38.81428571428572,3125,scram
20,CEV,1,21,1,0,110.15148042549845,79,79,0.4654285714285714,37.0,3042,scram
21,CEV,1,22,1,0,115.36641779891215,82,0,0.4654285714285714,38.39628571428571,3042,scram
22,CEV,1,23,1,0,120.53139155951794,79,79,0.47257142857142853,37.47257142857143,2992,scram
23,CEV,1,24,1,0,125.89630916772876,78,0,0.47271428571428575,37.00000000000001,2991,scram
24,CEV,1,25,1,0,131.24453918018844,77,77,0.4751428571428571,36.52485714285714,2974,scram
25,CEV,1,26,1,0,136.75941802654415,80,0,0.47271428571428575,37.94542857142858,2991,scram
26,CEV,1,27,1,0,141.97439926024526,79,79,0.47985714285714287,37.959714285714284,2941,scram
