,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.1893975351704285,46,0,0.7734285714285715,35.45314285714286,886,scram
1,CEV,1,2,1,0,4.319683088222519,44,0,0.8061428571428572,35.38771428571428,657,scram
2,CEV,1,3,1,0,6.902182539983187,41,41,0.848,34.456,364,scram
3,CEV,1,4,1,0,10.717600421281531,51,51,0.7012857142857143,35.59742857142857,1391,scram
4,CEV,1,5,1,0,14.932860461296514,59,59,0.6291428571428572,37.00000000000001,1896,scram
5,CEV,1,6,1,0,19.58143143891357,63,63,0.5815714285714286,36.41842857142857,2229,scram
6,CEV,1,7,1,0,25.1461691360455,72,72,0.48642857142857143,35.05428571428572,2895,scram
7,CEV,1,8,1,0,31.044224335753825,90,0,0.4245714285714286,38.27371428571429,3328,scram
8,CEV,1,9,1,0,37.12556288577616,111,111,0.3412857142857143,38.023857142857146,3911,scram
9,CEV,1,10,1,0,43.690068430500105,103,0,0.34371428571428575,35.28142857142858,3894,scram
10,CEV,1,11,1,0,49.971340491611045,103,0,0.34857142857142853,35.95428571428571,3860,scram
11,CEV,1,12,1,0,56.33591336326208,102,0,0.37228571428571433,38.11685714285714,3694,scram
12,CEV,1,13,1,0,61.56775232608197,78,0,0.49857142857142855,38.99428571428571,2810,scram
13,CEV,1,14,1,0,66.41597549407743,71,0,0.5175714285714286,37.0,2677,scram
14,CEV,1,15,1,0,70.93114879127825,69,69,0.5724285714285715,39.28971428571429,2293,scram
15,CEV,1,16,1,0,75.71288250322687,68,68,0.5628571428571428,38.12571428571428,2360,scram
16,CEV,1,17,1,0,80.17809330514865,60,0,0.5867142857142857,35.23985714285715,2193,scram
17,CEV,1,18,1,0,85.27639406686649,70,70,0.532,37.0,2576,scram
18,CEV,1,19,1,0,90.7079790867283,78,0,0.5058571428571428,39.529285714285706,2759,scram
19,CEV,1,20,1,0,96.03951759234769,76,76,0.5131428571428571,39.052571428571426,2708,scram
20,CEV,1,21,1,0,101.27118306932971,70,70,0.5272857142857144,37.00000000000001,2609,scram
21,CEV,1,22,1,0,106.10288151149871,74,0,0.5202857142857142,38.56085714285714,2658,scram
22,CEV,1,23,1,0,110.86842517694458,71,71,0.5297142857142857,37.529714285714284,2592,scram
23,CEV,1,24,1,0,115.81636297347723,70,70,0.5322857142857143,37.0,2574,scram
24,CEV,1,25,1,0,121.8144004335627,96,96,0.38228571428571434,36.61771428571429,3624,scram
25,CEV,1,26,1,0,127.9956779422937,100,0,0.37757142857142856,37.75514285714286,3657,scram
26,CEV,1,27,1,0,133.74378922459437,94,94,0.4038571428571428,37.80771428571428,3473,scram
27,CEV,1,28,1,0,139.6585138614173,95,95,0.40142857142857147,38.20428571428572,3490,scram
28,CEV,1,29,1,0,145.52323521563085,89,89,0.4087142857142857,36.18257142857143,3439,scram
29,CEV,1,30,1,0,151.18803842389025,95,95,0.4015714285714286,38.20471428571429,3489,scram
30,CEV,1,31,1,0,157.3027175241732,95,0,0.38728571428571423,36.612714285714276,3589,scram
31,CEV,1,32,1,0,163.28406403609551,86,86,0.4064285714285715,34.96785714285715,3455,scram
32,CEV,1,33,1,0,168.982194943761,91,91,0.404,36.596000000000004,3472,scram
33,CEV,1,34,1,0,175.18043438479071,96,0,0.3968571428571429,38.19057142857143,3522,scram
34,CEV,1,35,1,0,181.1448698088643,92,92,0.4178571428571428,38.253571428571426,3375,scram
35,CEV,1,36,1,0,187.0595930488198,88,0,0.41600000000000004,36.584,3388,scram
36,CEV,1,37,1,0,192.72441525390605,86,0,0.4088571428571428,35.36457142857142,3438,scram
37,CEV,1,38,1,0,198.63913765578764,89,0,0.41600000000000004,37.00000000000001,3388,scram
38,CEV,1,39,1,0,203.35422630532412,71,71,0.5517142857142857,39.206857142857146,2438,scram
39,CEV,1,40,1,0,208.11933192628203,61,0,0.5732857142857143,34.706857142857146,2287,scram
40,CEV,1,41,1,0,213.06768904987257,66,0,0.54,35.38,2520,scram
41,CEV,1,42,1,0,217.51626282109646,65,65,0.5900000000000001,38.18,2170,scram
42,CEV,1,43,1,0,223.4809466007282,92,0,0.40914285714285714,37.818285714285715,3436,scram
43,CEV,1,44,1,0,228.96247539838078,90,0,0.42814285714285716,38.71257142857143,3303,scram
44,CEV,1,45,1,0,234.87720841617556,84,84,0.4305714285714286,36.13885714285714,3286,scram
45,CEV,1,46,1,0,240.62535489845322,84,0,0.4258571428571428,35.72242857142857,3319,scram
46,CEV,1,47,1,0,246.356779981812,88,88,0.4355714285714286,38.306714285714285,3251,scram
47,CEV,1,48,1,0,252.23815065878443,85,0,0.42914285714285716,36.57085714285714,3296,scram
48,CEV,1,49,1,0,257.9029728638707,88,0,0.43785714285714283,38.31357142857142,3235,scram
49,CEV,1,50,1,0,263.71774178004125,80,0,0.43785714285714283,34.81071428571428,3235,scram
50,CEV,1,51,1,0,268.3328568295692,66,0,0.5878571428571429,38.76357142857143,2185,scram
51,CEV,1,52,1,0,272.73143234685995,65,65,0.5974285714285714,38.79228571428572,2118,scram
52,CEV,1,53,1,0,277.529837172071,70,0,0.5545714285714285,38.66371428571428,2418,scram
53,CEV,1,54,1,0,282.22840584488586,66,66,0.5902857142857143,38.770857142857146,2168,scram
54,CEV,1,55,1,0,286.8601263568271,60,0,0.5927142857142857,35.814571428571426,2151,scram
55,CEV,1,56,1,0,292.82480818091426,92,0,0.4238571428571428,39.119285714285716,3333,scram
56,CEV,1,57,1,0,297.4399542399915,66,0,0.5595714285714286,37.00000000000001,2383,scram
