,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,4.337130277766846,112,0,0.32399999999999995,36.352,4032,scram
1,CEV,1,2,1,0,9.666982535505667,72,0,0.4968571428571429,36.00628571428571,2822,scram
2,CEV,1,3,1,0,12.449424717342481,42,42,0.8194285714285714,34.541714285714285,564,scram
3,CEV,1,4,1,0,16.41478372248821,52,52,0.6815714285714285,35.63685714285714,1529,scram
4,CEV,1,5,1,0,19.747027624980547,49,49,0.76,37.0,980,scram
5,CEV,1,6,1,0,23.195880761370063,48,48,0.753,36.247,1029,scram
6,CEV,1,7,1,0,26.827990428893827,44,44,0.7638571428571428,33.94457142857142,953,scram
7,CEV,1,8,1,0,30.34351628483273,51,51,0.7662857142857142,39.29885714285714,936,scram
8,CEV,1,9,1,0,34.07559731754009,58,58,0.6768571428571428,39.03057142857143,1562,scram
9,CEV,1,10,1,0,37.4578850105172,41,41,0.7997142857142857,33.00142857142857,702,scram
10,CEV,1,11,1,0,40.75676908658352,45,45,0.776,34.672,868,scram
11,CEV,1,12,1,0,46.08833245560527,74,0,0.5212857142857144,38.563857142857145,2651,scram
12,CEV,1,13,1,0,49.15400057833176,50,50,0.8094285714285714,40.23771428571428,634,scram
13,CEV,1,14,1,0,52.203024686081335,48,48,0.7761428571428571,37.0,867,scram
14,CEV,1,15,1,0,55.26864531659521,51,51,0.7808571428571429,40.123428571428576,834,scram
15,CEV,1,16,1,0,58.1676872340031,46,46,0.8332857142857143,38.66657142857143,467,scram
16,CEV,1,17,1,0,61.083393280394375,43,43,0.8095714285714286,34.571285714285715,633,scram
17,CEV,1,18,1,0,64.1157440401148,45,45,0.8287142857142857,37.0,499,scram
18,CEV,1,19,1,0,68.56429546209984,62,0,0.6478571428571429,40.239285714285714,1765,scram
19,CEV,1,20,1,0,71.91319036355708,50,50,0.7978571428571428,40.19142857142857,715,scram
20,CEV,1,21,1,0,75.39542818989139,48,48,0.7788571428571429,37.0,848,scram
21,CEV,1,22,1,0,78.54434711672366,52,52,0.7622857142857142,39.28685714285714,964,scram
22,CEV,1,23,1,0,81.66003723931499,49,49,0.767,37.767,931,scram
23,CEV,1,24,1,0,84.70899485831615,46,46,0.8052857142857143,37.0,663,scram
24,CEV,1,25,1,0,89.57406402204651,67,67,0.5458571428571428,36.45414285714285,2479,scram
25,CEV,1,26,1,0,93.28948790975846,53,53,0.7315714285714285,38.463142857142856,1179,scram
26,CEV,1,27,1,0,96.32183224405162,49,49,0.7934285714285714,38.58685714285714,746,scram
27,CEV,1,28,1,0,99.17088289151434,47,47,0.841,39.523,413,scram
28,CEV,1,29,1,0,102.6864126585424,48,48,0.746,35.507999999999996,1078,scram
29,CEV,1,30,1,0,106.93499173782766,64,64,0.6055714285714286,38.81671428571428,2061,scram
30,CEV,1,31,1,0,112.00000893964898,68,0,0.5389999999999999,36.46099999999999,2527,scram
31,CEV,1,32,1,0,115.51551719557028,44,44,0.7602857142857142,33.19857142857143,978,scram
32,CEV,1,33,1,0,119.0809915785212,51,51,0.7104285714285714,36.28957142857143,1327,scram
33,CEV,1,34,1,0,122.34657952340785,48,48,0.8175714285714286,39.452714285714286,577,scram
