,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,2.172434764681384,56,0,0.633,35.734,1869,scram
1,CEV,1,2,1,0,8.35176174622029,97,0,0.3738571428571429,36.25228571428571,3683,scram
2,CEV,1,3,1,0,11.084136112243868,42,42,0.8265714285714285,34.520285714285706,514,scram
3,CEV,1,4,1,0,13.933189832721837,42,42,0.8392857142857143,35.32142857142857,425,scram
4,CEV,1,5,1,0,16.615628801984712,44,44,0.8481428571428571,37.0,363,scram
5,CEV,1,6,1,0,19.69796133309137,45,45,0.8052857142857143,36.194714285714284,663,scram
6,CEV,1,7,1,0,23.496717878966592,46,46,0.7387142857142857,34.04514285714286,1129,scram
7,CEV,1,8,1,0,27.52870546397753,57,57,0.6911428571428572,39.07342857142857,1462,scram
8,CEV,1,9,1,0,31.694028710364364,63,63,0.615,38.845,1995,scram
9,CEV,1,10,1,0,36.725687203230336,61,61,0.5627142857142857,34.18642857142857,2361,scram
10,CEV,1,11,1,0,41.824001933215186,69,0,0.5174285714285713,35.44771428571428,2678,scram
11,CEV,1,12,1,0,45.47348084743135,52,52,0.7601428571428571,39.28042857142857,979,scram
12,CEV,1,13,1,0,49.92133581219241,65,65,0.6104285714285714,39.44171428571428,2027,scram
13,CEV,1,14,1,0,54.653110660729,69,0,0.5369999999999999,36.99999999999999,2541,scram
14,CEV,1,15,1,0,58.91845080861822,65,65,0.608,39.432,2044,scram
15,CEV,1,16,1,0,63.70015574595891,68,68,0.5628571428571428,38.12571428571428,2360,scram
16,CEV,1,17,1,0,68.31530403997749,62,0,0.5652857142857143,35.30414285714286,2343,scram
17,CEV,1,18,1,0,73.13037746411283,64,64,0.5762857142857143,36.99999999999999,2266,scram
18,CEV,1,19,1,0,78.4620014554821,76,0,0.5201428571428571,39.60071428571429,2659,scram
19,CEV,1,20,1,0,83.3603460774757,68,68,0.5748571428571428,39.29942857142857,2276,scram
20,CEV,1,21,1,0,88.3587190550752,66,66,0.5607142857142857,37.0,2375,scram
21,CEV,1,22,1,0,92.9072004960617,69,0,0.5607142857142857,38.68214285714286,2375,scram
22,CEV,1,23,1,0,97.28913088107947,64,64,0.5844285714285714,37.58442857142857,2209,scram
23,CEV,1,24,1,0,102.10425207670778,67,67,0.5512857142857143,37.0,2441,scram
24,CEV,1,25,1,0,106.9859191600699,67,67,0.5417142857142857,36.45828571428571,2508,scram
25,CEV,1,26,1,0,111.98429688683245,69,0,0.5484285714285715,38.09685714285715,2461,scram
26,CEV,1,27,1,0,116.71604296076111,69,69,0.5489999999999999,38.09799999999999,2457,scram
27,CEV,1,28,1,0,121.7144142620964,73,73,0.5322857142857143,38.59685714285715,2574,scram
28,CEV,1,29,1,0,126.91268136026338,71,71,0.5038571428571428,35.992285714285714,2773,scram
29,CEV,1,30,1,0,132.0443380373763,80,80,0.47771428571428576,38.43314285714286,2956,scram
30,CEV,1,31,1,0,137.84243025293108,85,0,0.4325714285714286,36.56742857142857,3272,scram
31,CEV,1,32,1,0,143.35728144214954,73,73,0.473,34.635,2989,scram
32,CEV,1,33,1,0,148.62224891711958,78,78,0.46585714285714286,36.534142857142854,3039,scram
33,CEV,1,34,1,0,154.4036440384807,84,0,0.4564285714285714,38.36928571428571,3105,scram
34,CEV,1,35,1,0,159.66857212292962,75,75,0.5158571428571428,38.54757142857142,2689,scram
35,CEV,1,36,1,0,165.08357905817684,75,0,0.48742857142857143,36.512571428571434,2888,scram
36,CEV,1,37,1,0,169.73193771834485,63,63,0.5541428571428572,34.78342857142857,2421,scram
37,CEV,1,38,1,0,175.04690149158705,74,0,0.5017142857142858,37.00000000000001,2788,scram
38,CEV,1,39,1,0,179.9119488649303,74,74,0.5302857142857142,39.12114285714286,2588,scram
39,CEV,1,40,1,0,185.02694700018037,67,0,0.5232857142857144,34.90685714285715,2637,scram
40,CEV,1,41,1,0,190.10860514396336,68,0,0.5208571428571429,35.437428571428576,2654,scram
41,CEV,1,42,1,0,194.94035694480408,71,71,0.5351428571428571,38.07028571428571,2554,scram
42,CEV,1,43,1,0,200.1219576789299,73,0,0.521,38.042,2653,scram
43,CEV,1,44,1,0,204.6537875623908,70,0,0.5638571428571428,39.255428571428574,2353,scram
44,CEV,1,45,1,0,209.86874169763178,68,68,0.5307142857142857,35.93857142857142,2585,scram
45,CEV,1,46,1,0,215.05042121268343,70,0,0.5067142857142857,35.47985714285714,2753,scram
46,CEV,1,47,1,0,220.0321443087887,71,71,0.5425714285714286,38.62771428571429,2502,scram
47,CEV,1,48,1,0,224.63060780067462,59,0,0.6115714285714287,36.38842857142858,2019,scram
48,CEV,1,49,1,0,229.4123032395728,69,69,0.5640000000000001,38.69200000000001,2352,scram
49,CEV,1,50,1,0,234.6605839568656,66,66,0.5188571428571429,34.40571428571429,2668,scram
50,CEV,1,51,1,0,239.85887563915458,76,0,0.5045714285714286,38.513714285714286,2768,scram
51,CEV,1,52,1,0,244.99056081147864,78,78,0.49271428571428566,38.478142857142856,2851,scram
52,CEV,1,53,1,0,250.35543958796188,81,0,0.47371428571428575,38.42114285714286,2984,scram
53,CEV,1,54,1,0,255.60371499729808,75,75,0.5117142857142858,38.53514285714286,2718,scram
54,CEV,1,55,1,0,260.7686773039168,70,0,0.5165714285714286,35.966857142857144,2684,scram
55,CEV,1,56,1,0,266.0669400719926,76,76,0.519,39.595,2667,scram
56,CEV,1,57,1,0,271.0986466156319,74,0,0.5,37.0,2800,scram
57,CEV,1,58,1,0,276.2136092715664,78,0,0.49528571428571433,38.48585714285715,2833,scram
58,CEV,1,59,1,0,281.19533516129013,68,68,0.5214285714285714,35.43571428571428,2650,scram
59,CEV,1,60,1,0,286.326935965335,67,0,0.5287142857142857,35.41385714285714,2599,scram
60,CEV,1,61,1,0,291.0253982000286,69,0,0.562,38.686,2366,scram
61,CEV,1,62,1,0,295.1740263077663,58,0,0.6191428571428572,35.76171428571429,1966,scram
62,CEV,1,63,1,0,298.55625505477656,41,0,0.8001428571428572,32.99928571428572,699,scram
63,IEV,2,64,2,0,2.5217137932777405,43,0,0.726160203441226,31.366560249403243,2221,happy
64,IEV,2,65,2,0,5.3040875307051465,17,17,0.8926121695668957,15.533698987669831,499,happy
65,IEV,2,66,2,0,8.86960130406078,21,0,0.8728163955921213,17.912068272998685,932,happy
66,IEV,2,67,2,0,12.768369164201431,36,36,0.8113985634012013,29.2866078524078,1615,happy
67,IEV,2,68,2,0,18.399807238020003,74,0,0.5740984558070585,42.45487865959535,3047,happy
68,IEV,2,69,2,0,21.44882128876634,21,21,0.894899874272848,18.662505065392804,415,happy
69,IEV,2,70,2,0,24.214542909758165,15,15,0.8931419922753451,13.645033571949964,481,happy
70,IEV,2,71,2,0,26.91364070016425,19,19,0.8936223655374909,17.124706991519478,464,happy
71,IEV,2,72,2,0,29.995972951874137,18,18,0.8940834810556749,16.140506351368817,447,happy
72,IEV,2,73,2,0,32.92836827028077,16,16,0.8902707844016008,14.1923256558671,571,happy
73,IEV,2,74,2,0,35.52751061937306,20,0,0.8970479791802571,18.22681923713172,314,happy
74,IEV,2,75,2,0,39.12630683509633,23,23,0.8521594372512091,19.824560290462312,1213,happy
75,IEV,2,76,2,0,43.10832773440052,30,30,0.8352403108910941,25.182660979102288,1396,happy
76,IEV,2,77,2,0,47.10699963266961,38,38,0.7932430763599259,30.19075877987415,1762,happy
77,IEV,2,78,2,0,51.605524724465795,45,45,0.7434344188607181,33.65543333653581,2112,happy
78,IEV,2,79,2,0,56.63719914120156,59,0,0.6615549298151084,38.8827331670977,2594,happy
79,IEV,2,80,2,0,61.51894891669508,56,56,0.6794636151104668,38.351126960165985,2495,happy
80,IEV,2,81,2,0,66.68395564239472,67,67,0.6272062951118048,42.33299203810974,2777,happy
81,IEV,2,82,2,0,72.21547207818367,75,0,0.5646175534873258,42.43681956554532,3094,happy
82,IEV,2,83,2,0,77.36374036362395,75,0,0.6011651747733252,45.04533504814448,2911,happy
83,IEV,2,84,2,0,82.37880847987253,61,0,0.6272062951118048,38.56975426743891,2777,happy
84,IEV,2,85,2,0,85.2944575358415,21,21,0.8881590783926917,19.016833828350396,628,happy
85,IEV,2,86,2,0,89.04322560550645,23,23,0.8641269338315354,19.993702192582603,1061,happy
86,IEV,2,87,2,0,92.5421817577444,29,29,0.8524139030247001,24.907182777043083,1210,happy
87,IEV,2,88,2,0,96.42413127922919,31,31,0.8139685787383889,24.966614486072015,1593,happy
88,IEV,2,89,2,0,100.65606299124192,34,34,0.8139685787383889,27.40852022228718,1593,happy
89,IEV,2,90,2,0,104.87136130430736,45,0,0.7638482971009294,34.278227426372474,1976,happy
90,IEV,2,91,2,0,109.00333953055087,36,36,0.8139685787383889,29.03645737976396,1593,happy
91,IEV,2,92,2,0,113.58518023940269,35,35,0.7757945165462425,27.084352778210764,1892,happy
92,IEV,2,93,2,0,118.33365162333939,47,47,0.743898604676933,35.10632206613286,2109,happy
93,IEV,2,94,2,0,123.14866163150873,60,60,0.6740905102720811,40.73640903429286,2525,happy
94,IEV,2,95,2,0,128.29696986626368,61,61,0.6310324373182659,38.31768903860463,2757,happy
95,IEV,2,96,2,0,133.57857744488865,68,68,0.5952455085708209,40.603140670178554,2941,happy
96,IEV,2,97,2,0,139.0434703293722,82,82,0.5686592259120917,46.75030436238685,3074,happy
97,IEV,2,98,2,0,144.60828792490065,95,0,0.5174990472459378,49.192850162570934,3324,happy
98,IEV,2,99,2,0,150.2231244473951,79,79,0.5587389556319724,43.89396928741346,3123,happy
99,IEV,2,100,2,0,156.42107027571183,109,0,0.4585507925680604,49.83097581084734,3607,happy
100,IEV,2,101,2,0,162.11918134847656,101,101,0.49007764299485246,49.4070553112,3456,happy
101,IEV,2,102,2,0,168.4004559238674,104,0,0.4621036890406631,47.82934516751116,3590,happy
102,IEV,2,103,2,0,174.71505400829483,116,116,0.4449671764245661,51.74003060293213,3672,happy
103,IEV,2,104,2,0,181.11329233180732,135,0,0.3962510068957172,53.50304654175845,3906,happy
104,IEV,2,105,2,0,187.16093944897875,116,0,0.43807441206923253,50.689453612096905,3705,happy
105,IEV,2,106,2,0,193.50891970901284,138,0,0.3760315095587846,51.91042460568255,4004,happy
106,IEV,2,107,2,0,199.306968343677,100,0,0.49028602942791377,48.907569283933086,3455,happy
107,IEV,2,108,2,0,205.33831003657542,92,0,0.5042277683690779,46.25105044538539,3388,happy
108,IEV,2,109,2,0,210.46997649141122,68,0,0.5958388446051127,40.566532875871644,2938,happy
109,IEV,2,110,2,0,215.13508029654622,42,42,0.749724851142638,31.65184648099878,2071,happy
110,IEV,2,111,2,0,220.40005838731304,61,61,0.6657603593130641,40.5998815609908,2571,happy
111,IEV,2,112,2,0,225.89821248233784,73,73,0.5926709419541161,43.13218379231024,2954,happy
112,IEV,2,113,2,0,231.46305242704693,74,0,0.5692645646136247,42.16555612525479,3071,happy
113,IEV,2,114,2,0,236.9446189389564,66,66,0.6058784613332744,39.940671016032084,2887,happy
114,IEV,2,115,2,0,242.59272309741937,88,88,0.5321530207685864,46.92577556444447,3253,happy
115,IEV,2,116,2,0,248.674060809426,92,92,0.5046432498171548,46.230018894567465,3386,happy
116,IEV,2,117,2,0,254.78870191599708,116,0,0.4455939618990957,51.715822385135525,3669,happy
117,IEV,2,118,2,0,260.57013363426086,80,0,0.5560970203305993,44.59617818989998,3136,happy
118,IEV,2,119,2,0,265.4018921399256,56,0,0.6538082502002814,36.7768894360846,2636,happy
119,IEV,2,120,2,0,270.9334021502873,71,71,0.5962342349288703,42.330817291977276,2936,happy
120,IEV,2,121,2,0,277.3479193584062,138,0,0.3731557442760237,51.64567387807371,4018,happy
