,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.6226623773109168,50,0,0.7115714285714285,35.576857142857136,1319,scram
1,CEV,1,2,1,0,4.902882908238098,45,0,0.7918571428571428,35.41628571428571,757,scram
2,CEV,1,3,1,0,7.451954368501902,40,40,0.8528571428571429,34.441428571428574,330,scram
3,CEV,1,4,1,0,10.117759659187868,41,41,0.8655714285714285,35.268857142857144,241,scram
4,CEV,1,5,1,0,12.70022754278034,43,43,0.8632857142857143,37.00000000000001,257,scram
5,CEV,1,6,1,0,15.249415218830109,41,41,0.8814285714285715,36.11857142857143,130,scram
6,CEV,1,7,1,0,18.24846565676853,39,39,0.853,33.588,329,scram
7,CEV,1,8,1,0,21.23078407999128,47,47,0.8411428571428572,39.523428571428575,412,scram
8,CEV,1,9,1,0,23.879885292612016,47,47,0.8315714285714286,39.49471428571429,479,scram
9,CEV,1,10,1,0,27.028897247975692,39,39,0.8317142857142857,32.84142857142857,478,scram
10,CEV,1,11,1,0,32.61035550595261,79,0,0.4485714285714286,35.65428571428572,3160,scram
11,CEV,1,12,1,0,35.84261882444844,48,48,0.8198571428571428,39.45957142857142,561,scram
12,CEV,1,13,1,0,38.52507371734828,47,47,0.8627142857142858,40.450857142857146,261,scram
13,CEV,1,14,1,0,40.974298688583076,43,43,0.8602857142857143,37.0,278,scram
14,CEV,1,15,1,0,43.523474072804675,47,47,0.8532857142857143,40.41314285714286,327,scram
15,CEV,1,16,1,0,46.339212944498286,46,46,0.8437142857142857,38.68742857142857,394,scram
16,CEV,1,17,1,0,48.92164730420336,40,40,0.8557142857142856,34.43285714285714,310,scram
17,CEV,1,18,1,0,51.80404073698446,44,44,0.8485714285714285,37.0,360,scram
18,CEV,1,19,1,0,54.78639268386178,48,0,0.8558571428571429,41.27928571428571,309,scram
19,CEV,1,20,1,0,57.702108228811994,47,47,0.8582857142857143,40.433142857142855,292,scram
20,CEV,1,21,1,0,60.901058374671265,45,45,0.8177142857142857,37.0,576,scram
21,CEV,1,22,1,0,63.6001715301536,48,48,0.8248571428571428,39.47457142857143,526,scram
22,CEV,1,23,1,0,67.41558801452629,57,57,0.6654285714285715,37.66542857142858,1642,scram
23,CEV,1,24,1,0,70.71449443977326,48,48,0.7678571428571428,37.0,925,scram
24,CEV,1,25,1,0,73.98009635298513,47,47,0.7725714285714286,36.22742857142857,892,scram
25,CEV,1,26,1,0,79.64487888803706,84,0,0.4514285714285714,37.90285714285714,3140,scram
26,CEV,1,27,1,0,82.61058179172687,48,48,0.8012857142857143,38.60257142857143,691,scram
