,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,4.32130871375557,111,0,0.32599999999999996,36.34799999999999,4018,scram
1,CEV,1,2,1,0,7.7856434267014265,46,0,0.7637142857142857,35.47257142857143,954,scram
2,CEV,1,3,1,0,10.434318607556634,41,41,0.8385714285714285,34.48428571428571,430,scram
3,CEV,1,4,1,0,14.099787263432518,49,49,0.7227142857142856,35.55457142857142,1241,scram
4,CEV,1,5,1,0,16.76557355746627,44,44,0.8505714285714285,37.0,346,scram
5,CEV,1,6,1,0,22.780277381534688,95,0,0.38642857142857145,36.61357142857143,3595,scram
6,CEV,1,7,1,0,27.39546450728085,55,55,0.6221428571428571,34.51142857142857,1945,scram
7,CEV,1,8,1,0,30.7110238870373,50,50,0.7934285714285714,39.38028571428571,746,scram
8,CEV,1,9,1,0,35.62604520958848,76,76,0.5078571428571428,38.52357142857143,2745,scram
9,CEV,1,10,1,0,39.62476571742445,47,47,0.7102857142857143,33.448571428571434,1328,scram
10,CEV,1,11,1,0,42.373821253771894,40,40,0.8531428571428572,34.44057142857143,328,scram
11,CEV,1,12,1,0,46.75572118803393,59,0,0.6555714285714286,38.96671428571429,1711,scram
12,CEV,1,13,1,0,51.97072058042977,78,0,0.501,39.004,2793,scram
13,CEV,1,14,1,0,56.319267392857,63,0,0.589,37.0,2177,scram
14,CEV,1,15,1,0,59.06833214836661,49,49,0.8247142857142857,40.298857142857145,527,scram
15,CEV,1,16,1,0,62.00069338420872,47,47,0.827,38.653999999999996,511,scram
16,CEV,1,17,1,0,65.19967426022049,45,0,0.7675714285714286,34.69728571428571,927,scram
17,CEV,1,18,1,0,68.08211574377492,44,44,0.8485714285714285,37.0,360,scram
18,CEV,1,19,1,0,72.24735518055968,59,0,0.6867142857142857,40.43357142857143,1493,scram
19,CEV,1,20,1,0,77.24569184065331,70,70,0.5607142857142857,39.24285714285715,2375,scram
20,CEV,1,21,1,0,82.09408821514808,64,64,0.5821428571428571,36.99999999999999,2225,scram
21,CEV,1,22,1,0,84.7432271419093,47,47,0.832,39.495999999999995,476,scram
22,CEV,1,23,1,0,88.37538066983689,54,54,0.6917142857142857,37.69171428571428,1458,scram
23,CEV,1,24,1,0,93.57373409182765,75,0,0.49642857142857144,37.0,2825,scram
24,CEV,1,25,1,0,96.37272474565543,43,43,0.8392857142857143,36.160714285714285,425,scram
25,CEV,1,26,1,0,102.92053319618572,116,0,0.3251428571428572,37.650285714285715,4024,scram
26,CEV,1,27,1,0,106.76935057388619,57,57,0.6751428571428572,38.35028571428572,1574,scram
27,CEV,1,28,1,0,111.01791819906794,61,61,0.6394285714285715,38.918285714285716,1824,scram
28,CEV,1,29,1,0,114.13356921053492,44,44,0.8014285714285714,35.39714285714285,690,scram
29,CEV,1,30,1,0,116.86600447818637,48,48,0.8204285714285714,39.461285714285715,557,scram
30,CEV,1,31,1,0,120.1482724759262,46,46,0.7918571428571428,36.20814285714285,757,scram
31,CEV,1,32,1,0,124.89669022173621,59,59,0.5824285714285714,34.08785714285714,2223,scram
32,CEV,1,33,1,0,130.8114257537527,98,98,0.37557142857142856,36.624428571428574,3671,scram
33,CEV,1,34,1,0,133.97702948271763,48,48,0.83,39.489999999999995,490,scram
34,CEV,1,35,1,0,138.54223148466554,63,63,0.616,38.848,1988,scram
35,CEV,1,36,1,0,142.25764000730123,50,0,0.7301428571428572,36.26985714285714,1189,scram
36,CEV,1,37,1,0,145.8231518251123,48,48,0.7088571428571429,34.16457142857143,1338,scram
37,CEV,1,38,1,0,148.7722098757513,44,44,0.8397142857142857,37.0,422,scram
38,CEV,1,39,1,0,153.70391739730258,75,75,0.5208571428571429,39.08342857142857,2654,scram
39,CEV,1,40,1,0,157.95248893357348,53,53,0.647,34.412000000000006,1771,scram
40,CEV,1,41,1,0,163.0674725418212,69,0,0.5161428571428571,35.451571428571434,2687,scram
41,CEV,1,42,1,0,167.24942471738905,61,61,0.628,38.256,1904,scram
42,CEV,1,43,1,0,170.64831200614572,50,0,0.7757142857142857,38.55142857142857,870,scram
43,CEV,1,44,1,0,173.89724727580324,54,54,0.747,39.988,1071,scram
44,CEV,1,45,1,0,178.36243433167692,56,56,0.6377142857142857,35.72457142857143,1836,scram
45,CEV,1,46,1,0,184.0938753389055,83,0,0.42814285714285716,35.71557142857143,3303,scram
46,CEV,1,47,1,0,186.8762929366203,46,46,0.8567142857142858,39.570142857142855,303,scram
47,CEV,1,48,1,0,190.25854068039916,46,46,0.7854285714285714,36.214571428571425,802,scram
48,CEV,1,49,1,0,193.00762135966215,46,46,0.8544285714285714,39.56328571428571,319,scram
49,CEV,1,50,1,0,197.53946325578727,55,55,0.6211428571428572,33.89428571428572,1952,scram
50,CEV,1,51,1,0,202.15461853391025,66,0,0.5878571428571429,38.76357142857143,2185,scram
51,CEV,1,52,1,0,204.7370953570353,46,46,0.8568571428571429,39.570571428571434,302,scram
52,CEV,1,53,1,0,207.58614768076222,47,47,0.8331428571428572,39.499428571428574,468,scram
53,CEV,1,54,1,0,211.00170273031108,51,51,0.7735714285714286,39.32071428571429,885,scram
54,CEV,1,55,1,0,213.91743056720588,42,42,0.8378571428571429,35.324285714285715,435,scram
