,function,run,trial,block,null,starttime,mag,scoreinc,freq,ev,RT,emotion
0,CEV,1,1,1,0,1.3895087223500013,48,0,0.7448571428571429,35.510285714285715,1086,scram
1,CEV,1,2,1,0,4.452976285945624,43,0,0.8208571428571428,35.358285714285714,554,scram
2,CEV,1,3,1,0,8.08510020119138,50,50,0.698,34.906,1414,scram
3,CEV,1,4,1,0,12.31705649732612,56,56,0.6417142857142857,35.71657142857143,1808,scram
4,CEV,1,5,1,0,16.882210448384285,64,64,0.5791428571428572,37.0,2246,scram
5,CEV,1,6,1,0,21.880568619584665,68,0,0.5327142857142857,36.46728571428571,2571,scram
6,CEV,1,7,1,0,26.579021914629266,56,56,0.6138571428571429,34.54457142857143,2003,scram
7,CEV,1,8,1,0,30.994236418278888,61,61,0.6364285714285715,38.909285714285716,1845,scram
8,CEV,1,9,1,0,34.82635306986049,59,59,0.6625714285714286,38.98771428571428,1662,scram
9,CEV,1,10,1,0,39.32480580615811,53,53,0.6388571428571428,33.80571428571428,1828,scram
10,CEV,1,11,1,0,43.49014944629744,53,53,0.655,35.035000000000004,1715,scram
11,CEV,1,12,1,0,47.772021024953574,58,0,0.6698571428571429,39.009571428571434,1611,scram
12,CEV,1,13,1,0,52.553812286118045,70,70,0.5627142857142857,39.25085714285714,2361,scram
13,CEV,1,14,1,0,57.602149435086176,76,0,0.489,37.0,2877,scram
14,CEV,1,15,1,0,62.18396611860953,70,70,0.5628571428571428,39.25142857142857,2360,scram
15,CEV,1,16,1,0,66.74912677449174,64,64,0.5938571428571429,38.18771428571429,2143,scram
16,CEV,1,17,1,0,72.28065410535783,82,0,0.4344285714285714,35.696714285714286,3259,scram
17,CEV,1,18,1,0,78.41201437613927,96,96,0.38442857142857145,37.0,3609,scram
18,CEV,1,19,1,0,84.74326709099114,103,0,0.37728571428571434,38.886428571428574,3659,scram
19,CEV,1,20,1,0,91.19109886861406,108,0,0.356,38.424,3808,scram
20,CEV,1,21,1,0,96.90588943567127,81,81,0.4584285714285714,37.0,3091,scram
21,CEV,1,22,1,0,102.22082359623164,85,0,0.4511428571428572,38.35342857142858,3142,scram
22,CEV,1,23,1,0,107.21918288478628,76,76,0.49642857142857144,37.496428571428574,2825,scram
23,CEV,1,24,1,0,111.80099062854424,63,63,0.5845714285714285,37.0,2208,scram
24,CEV,1,25,1,0,115.99963151733391,57,57,0.6392857142857142,36.36071428571429,1825,scram
25,CEV,1,26,1,0,120.8979998852592,68,0,0.5608571428571428,38.12171428571428,2374,scram
26,CEV,1,27,1,0,125.04663441842422,61,61,0.6322857142857143,38.26457142857143,1874,scram
27,CEV,1,28,1,0,129.16194348712452,59,59,0.6585714285714286,38.97571428571428,1690,scram
28,CEV,1,29,1,0,133.22729732398875,54,54,0.6657142857142857,35.668571428571425,1640,scram
29,CEV,1,30,1,0,136.82615863182582,56,56,0.6965714285714286,39.08971428571429,1424,scram
30,CEV,1,31,1,0,140.35827207076363,48,48,0.7561428571428571,36.24385714285714,1007,scram
31,CEV,1,32,1,0,143.9404217575211,44,44,0.749,33.255,1057,scram
32,CEV,1,33,1,0,147.07273075194098,47,47,0.7705714285714286,36.22942857142857,906,scram
33,CEV,1,34,1,0,150.80484670517035,52,52,0.7491428571428571,39.24742857142857,1056,scram
34,CEV,1,35,1,0,154.5536253908649,54,54,0.7325714285714287,39.19771428571429,1172,scram
35,CEV,1,36,1,0,158.16911059920676,49,49,0.7444285714285714,36.25557142857143,1089,scram
36,CEV,1,37,1,0,161.61795758944936,47,47,0.7254285714285714,34.098285714285716,1222,scram
37,CEV,1,38,1,0,165.33343735011294,51,51,0.7302857142857142,36.99999999999999,1188,scram
38,CEV,1,39,1,0,169.04883888852783,57,57,0.6945714285714286,39.778285714285715,1438,scram
39,CEV,1,40,1,0,172.96423930954188,49,49,0.6945714285714286,34.221714285714285,1438,scram
40,CEV,1,41,1,0,176.5963467422407,48,48,0.728,34.816,1204,scram
41,CEV,1,42,1,0,180.0952112628147,53,53,0.7255714285714285,38.451142857142855,1221,scram
42,CEV,1,43,1,0,183.92728293663822,54,0,0.7138571428571429,38.42771428571429,1303,scram
43,CEV,1,44,1,0,186.9929502212908,52,52,0.7732857142857144,40.09314285714286,887,scram
44,CEV,1,45,1,0,190.37515913322568,45,45,0.7924285714285715,35.41514285714286,753,scram
45,CEV,1,46,1,0,193.50753405806608,43,43,0.7994285714285714,34.60171428571429,704,scram
46,CEV,1,47,1,0,196.73987671616487,50,50,0.7924285714285715,39.37728571428572,753,scram
47,CEV,1,48,1,0,200.05530563229695,46,46,0.7948571428571428,36.20514285714286,736,scram
48,CEV,1,49,1,0,203.73752027121373,54,54,0.721,39.163,1253,scram
49,CEV,1,50,1,0,207.8527251367923,49,49,0.687,33.565,1491,scram
50,CEV,1,51,1,0,212.0680245673284,60,0,0.645,38.935,1785,scram
51,CEV,1,52,1,0,215.23364533740096,51,51,0.7735714285714286,39.32071428571429,885,scram
52,CEV,1,53,1,0,218.73249309603125,53,53,0.7402857142857142,39.22085714285714,1118,scram
53,CEV,1,54,1,0,222.28131312760524,52,52,0.7545714285714286,39.263714285714286,1018,scram
