id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
10637_20140312,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1633.88080499601,-1626.59004001325,-1629.59004001325,-1635.92390441535,0.0332385326451485,1.05210559575569,-1.08480770584681,2.55232681330387,0.741179026329967,0.252597281630228,12.8369382182489,0.198509491202845,-0.427966499522251,2.28076914523172,0.549465044346623,0.394612017103552,9.78420298925521
10638_20140516,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1569.52172173955,-1560.92545515179,-1563.92545515179,-1570.2593195539,0.0411447274836882,-0.833609844568889,-1.03516454102225,2.10218569750142,0.302882328991763,0.262084075984976,8.18403820997477,-0.930228954473544,-0.424987571632356,1.8855720077408,0.282878266916645,0.395323886195309,6.59012296544909
10662_20140415,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1077.53837280111,-1068.76961738926,-1071.76961738926,-1078.10348179137,0.166275524728662,-0.759528379682592,1.12406982384533,1.08004780601144,0.318748668842954,0.754742846405956,2.9448203278148,-0.673703543330843,0.868168825932943,1.12792702579137,0.337668052160535,0.704364525960292,3.08924593080923
10711_20140825,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1802.83678455802,-1796.13423826615,-1799.13423826615,-1805.46810266826,0.00941055276760039,-2.71063470155884,-0.00145945148947773,1.7590410473383,0.0623487355481509,0.499635137192394,5.80686621376844,-2.61690882545832,-0.0697129181736097,1.79125625069291,0.0680580934093497,0.48257882530264,5.99698144834838
10767_20140828,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1666.4646476832,-1660.22720165332,-1663.22720165332,-1669.56106605542,0.0228784124478247,2.73604470506598,1.6914051800531,2.19185775501836,0.939120351734004,0.844408865350624,8.95182798009894,1.86712222901154,1.8691134885235,2.13019678741979,0.866124944091402,0.866355667375374,8.41652291431256
10772_20140509,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1698.93145569452,-1690.09736803035,-1693.09736803035,-1699.43123243246,0.0142788731728457,-1.55141939783823,-3.11073761597926,2.64949246831144,0.174881357555414,0.0426665053353776,14.1468568448921,-1.74020238298975,-2.57991120723402,2.47418181118571,0.149287229954864,0.0704425448562476,11.8719896091634
10811_20140801,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1574.45693744055,-1567.190869522,-1570.190869522,-1576.52473392411,0.0583006360664765,3.69567745429025,-1.54362215614828,2.55412846601346,0.975770995020535,0.176009336654678,12.860086769336,1.70360921372775,-1.1818299161601,2.4151988876397,0.846005531325971,0.234723331976502,11.1919960858955
10814_20140807,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1777.65255920725,-1771.34046837238,-1774.34046837238,-1780.67433277448,0.0148823615992233,0.708597670639379,1.40558539797566,2.36678699741532,0.670091222271259,0.80306871114468,10.663076692616,0.56747547867525,1.34389158751907,2.33169337027643,0.638180451203184,0.793129183160397,10.2953606380733
10822_20140703,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1558.52262107848,-1550.92373201046,-1553.92373201046,-1560.25759641257,0.047413663820893,-0.561555997320758,1.02776891766208,1.74517135568119,0.363187508459943,0.736483125411843,5.72688272523803,-0.512831592121371,0.866953886244741,1.77454017839623,0.374529969182689,0.704111470023309,5.89756868325429
10873_20141014,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1393.38983589785,-1385.08826567139,-1388.08826567139,-1394.4221300735,0.103556563380541,-0.0553679543864388,1.42236586865449,1.52952859960541,0.486161546498324,0.805709042064395,4.61600032496464,0.0366945063312083,1.14982548917794,1.57107754008532,0.509172597374129,0.759479040391235,4.81183034136448
10891_20140925,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1660.37164575238,-1652.46472659894,-1655.46472659894,-1661.79859100105,0.02618516779998,-1.11830461816089,-0.458082147697947,2.20594872116519,0.246325894872633,0.387440890228966,9.07886079072266,-1.15348937003662,-0.270905794915364,2.1441678530351,0.239852312623744,0.432684737231802,8.53493596033176
10895_20140709,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1837.90256647939,-1832.00203767054,-1835.00203767054,-1841.33590207265,0.00293796581597661,1.28564420368544,-2.69904175092795,3.73268788829643,0.783409012996217,0.0630299238278716,41.7912876464889,-1.83647933712085,-0.317323243818748,2.32223173432552,0.137468207474522,0.421328231998129,10.1984090672448
10997_20140221,mmclock_meg,decay_factorize,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1688.79258681827,-1680.59633551311,-1683.59633551311,-1689.93019991522,0.0237499535645551,1.29726942310041,-2.81124290452062,2.98248607959618,0.785375072750112,0.0567196456262491,19.736823015645,0.556521941186787,-2.52617708390203,2.86862859558537,0.635647403285643,0.0740433227743663,17.6128472930496
