id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
10637_20140312,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1632.21226670888,-1624.33228963698,-1627.33228963698,-1633.66615403908,0.0379126595989951,-0.422855767989351,-1.22758984680015,1.95031761402793,0.395833592291568,0.226603537276062,7.03092034492266,-0.946333763540363,-1.07716356589636,1.59666533805986,0.279622729110855,0.254043160675101,4.93654324388246
10638_20140516,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1566.49728157727,-1556.69117710453,-1559.69117710453,-1566.02504150663,0.0412188402655449,-2.15194839416997,-3.7583034419136,1.9101464335929,0.104149293361307,0.0227916990310115,6.75407774999334,-1.30497907480289,-2.03728969392434,1.61583122135302,0.213328239446762,0.11534300075825,5.03206894870934
10662_20140415,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1072.97696221292,-1063.50087895394,-1066.50087895394,-1072.83474335605,0.17144923293839,-2.00881773289346,-0.95936692731043,0.147801906555452,0.118280220824574,0.277004964477369,1.15928322720806,-1.64768435033357,-0.983739249453127,0.43423657947097,0.161422161896698,0.272150465236537,1.54378405253166
10711_20140825,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1805.19767249222,-1797.87840583465,-1800.87840583465,-1807.21227023675,0.00977344123839774,-3.18786162576953,-3.3301040929753,1.31808994195503,0.0396250751668189,0.0345527576945613,3.73627804940071,-2.75423833809061,-3.1954704068818,1.59811363954798,0.0598477305787127,0.0393365356597608,4.94369802669943
10767_20140828,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1666.8563816112,-1659.9992057231,-1662.9992057231,-1669.33307012521,0.0217228437104607,0.541080271395155,1.68358260651123,1.81264831359261,0.632063680592431,0.843378344684125,6.12665126016062,-0.319582533012273,1.67499754790215,1.42687570135672,0.420777491122995,0.842240987168349,4.16566406113123
10772_20140509,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1695.22816344295,-1686.05617814161,-1689.05617814161,-1695.39004254372,0.014262297308008,-1.35020882500555,-5.08270394490953,2.75068383384265,0.205836233565129,0.0061648720413795,15.6533325035645,-1.29015343171422,-4.510470514201,2.66021328096551,0.215826842045263,0.0108737482321291,14.2993385502032
10811_20140801,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1578.78729039003,-1571.49420128166,-1574.49420128166,-1580.82806568377,0.0559911085804932,3.923325693278,-1.61050678587115,2.58207363953739,0.980608257012412,0.166518264910993,13.2245326604703,1.85362699325101,-1.39802858553465,2.4462321557351,0.864552391399144,0.198129131517748,11.5447657881369
10814_20140807,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1767.38134711142,-1760.42116320455,-1763.42116320455,-1769.75502760665,0.018843680767718,-1.94515853003453,0.41069898062358,0.685797488611075,0.125082231504062,0.601255469441034,1.98535450197832,-1.49385665504755,0.400577371781915,1.05336076247988,0.183343570102927,0.598826371979763,2.86727116100639
10822_20140703,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1550.23594134262,-1542.17833747169,-1545.17833747169,-1551.5122018738,0.051640861244535,-2.00111920261692,-0.7072787385272,0.590945433242645,0.119085462998589,0.330200418084297,1.80569477251139,-1.62002203480082,-0.703130215074316,0.894003849209638,0.165201831344711,0.331118584598178,2.44489908784398
10873_20141014,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1395.25515977828,-1386.48696548614,-1389.48696548614,-1395.82082988825,0.103147315810572,-1.07174650354198,-0.291321067173258,0.927925954783985,0.255071089400844,0.427680478756819,2.52925793851916,-1.05593684746973,-0.279593076681263,0.932144579088454,0.258086693782162,0.430553541555676,2.53995046555035
10891_20140925,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1684.14133768642,-1676.27880508009,-1679.27880508009,-1685.61266948219,0.0249478294711886,-2.48582566084375,-1.90653698076067,0.966915943152245,0.0768578470669496,0.129370404447695,2.62982142107466,-2.10256977096556,-1.75058173368067,1.20001034165916,0.10884730385059,0.147973839434994,3.32015125843169
10895_20140709,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1845.27565097998,-1840.73064758389,-1843.73064758389,-1850.064511986,0.00273645337546058,0.883135386821809,0.0712496705408124,3.02239187468587,0.707471528689025,0.517804886040677,20.540362948816,-1.30811842699891,0.482196693984089,1.78422566228833,0.21280186969936,0.618266457722155,5.95496700630118
10997_20140221,mmclock_meg,decay_separate_selective_psnarrow,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1694.22406745355,-1686.77457261324,-1689.77457261324,-1696.10843701535,0.0216338266799165,1.76263985049716,-3.02411805440686,3.02565883313913,0.853539974641483,0.0463481162229725,20.6075771944772,0.939541326221959,-2.88574647664257,2.91124389413601,0.71900699814039,0.0528626801731349,18.3796466884875
