id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
10891_20140925,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1661.06187064141,-1652.46529338145,-1655.46529338145,-1661.79915778356,0.0261109377370833,-1.12492259309344,-2.23799493176455,2.19801399309351,0.245099335113058,0.0963900398753018,9.00710754685127,-1.1118845187296,-2.03680911941261,2.11780895086952,0.247519722974022,0.115392047163052,8.31290353917252
10895_20140709,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1844.91389960552,-1840.29613982079,-1843.29613982079,-1849.6300042229,0.00257606323457771,0.382181283237175,0.296559529063221,2.82561567589799,0.594399094015234,0.573601250461982,16.8713290598182,-1.29771965336302,0.539297738405197,1.78303624623053,0.214549045706925,0.631649038674177,5.94788828352799
10997_20140221,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1688.44303318407,-1680.56516649261,-1683.56516649261,-1689.89903089472,0.0237734797951445,1.40604023218904,-3.08141098179242,2.99456213429136,0.803140632967383,0.0438805794373403,19.9766109016672,0.876795176163771,-2.9510939969435,2.9059238858175,0.706157662936352,0.0496848316716757,18.2821264494603
11162_20140708,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1445.46377308384,-1437.86093051086,-1440.86093051086,-1447.19479491296,0.063634462259363,3.98674726899933,-2.21295796245509,2.55726350447002,0.981778209503482,0.098592879870816,12.9004668994701,2.12760149658964,-2.10487299613942,2.48655061144406,0.893557095166289,0.108624093195036,12.0197437644219
11178_20140515,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1364.31003833987,-1356.81088718882,-1359.81088718882,-1366.14475159093,0.108635872736034,2.54691320497088,-0.815533190819593,2.13308711686289,0.927365867107539,0.306712661292554,8.44088462802976,0.929524957130406,-0.602636288968345,1.89256962365372,0.716978899655957,0.35374078426664,6.63639983984151
11216_20141008,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1728.81957576064,-1720.91585351826,-1723.91585351826,-1730.24971792037,0.0211872717329046,-2.96189492230893,-1.74767918537268,0.307044706496646,0.0491773258393937,0.148340159747111,1.35940174080287,-2.16760019064674,-1.69376378050783,0.983078019214859,0.102697967748544,0.155281507407034,2.67267012419796
11228_20140911,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1250.37919719758,-1241.38322201683,-1244.38322201683,-1250.71708641894,0.117463872440975,-0.982647689786889,-0.904747444173857,1.00935712845634,0.272366740153502,0.288075874025709,2.7438365134888,-1.01812175108134,-0.87766518707939,0.973869946132939,0.265393422085024,0.293661843037685,2.64817294138522
11229_20140212,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-4.94849618112619,-3.80991523219194,-6.80991523219194,-13.143779634299,0.99800178968881,-1.44208734730781,-1.64070092575576,-0.758697490561846,0.191222318975043,0.162369710059806,0.468275963822548,-1.26639717140783,-0.763914115317775,-1.07723411916709,0.219874620711187,0.317797073286849,0.340536106568007
11243_20140213,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1605.2283619505,-1598.22760618061,-1601.22760618061,-1607.56147058271,0.0445501705996646,2.7452540162254,0.720596751951006,2.30162379359329,0.939644754209684,0.672738412377738,9.99039162499495,1.10377555632945,0.894149351807636,2.09239558022553,0.750966862496045,0.709745710347158,8.10430644460805
11246_20140218,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1562.49234708434,-1553.69952199249,-1556.69952199249,-1563.0333863946,0.0426858014006852,-0.833042726230904,-2.34784339778166,2.03736109049249,0.303002086364226,0.087237343389125,7.67034113170509,-0.921585365337131,-2.17654920050061,1.90856314278475,0.284634975341265,0.101876233815822,6.74339254190227
