id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
11228_20140911,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1236.56040221652,-1228.02159488397,-1231.02159488397,-1237.35545928607,0.122656858681877,-2.91674259515949,-0.967528158475294,0.138283408388265,0.0513320954910739,0.275373466721943,1.14830094228188,-2.32150616542747,-1.02916906100522,0.665854995583983,0.0893574227985795,0.263245230733226,1.94615376307652
11229_20140212,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1742.17338614125,-1735.51809378781,-1738.51809378781,-1744.85195818991,0.0205575149332425,-2.50519366542588,0.296451483608632,0.965781585601711,0.0754948858718002,0.573574824186004,2.6268399546333,-1.78899759479218,0.240846812721414,1.58485882809083,0.143195665261381,0.559922322386274,4.87860260825207
11243_20140213,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1608.27875149194,-1600.31470877013,-1603.31470877013,-1609.64857317223,0.0398431934454596,-1.06769451647025,0.477839273795175,1.85876613326896,0.255841770577587,0.61723752109441,6.41581562416288,-1.08735810700703,0.499823609710678,1.83745199723459,0.252116090443329,0.622417877933758,6.28051508634071
11246_20140218,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1569.75345030723,-1561.41882099408,-1564.41882099408,-1570.75268539619,0.0410641692268652,-2.08098555281955,-2.12803244425996,1.78372838929121,0.110958707724436,0.106401923139831,5.95200649816155,-1.99558706785701,-2.01590572210753,1.77819193267814,0.119667030739768,0.117543012054636,5.91914452580723
11250_20140422,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1128.66664631667,-1119.14766493482,-1122.14766493482,-1128.48152933692,0.15571783815392,-0.713820161576418,-1.17485299141133,1.64787964297307,0.328755274283282,0.235978903772799,5.19595086771217,-0.751484258431323,-1.12555816616957,1.61101947863023,0.320497974390186,0.244981756843442,5.00791408765772
11253_20140219,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1311.49070561229,-1302.96917380325,-1305.96917380325,-1312.30303820535,0.10098142728295,-1.89816771625746,-1.41448243440389,1.27250071196299,0.130315993299138,0.195528021316894,3.56976837224658,-1.75431005554896,-1.40709176653608,1.361805392887,0.147504398297594,0.196693166392935,3.90323381500252
11255_20140318,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1727.08208261428,-1718.5731996748,-1721.5731996748,-1727.9070640769,0.0153835917811458,-0.769554709035474,-3.00166492632689,3.14659997705476,0.31657543951223,0.0473507140174025,23.2568561574496,-0.859739034009276,-2.83601228621293,3.06910718426919,0.297393871813247,0.0554088800357634,21.522678308608
11258_20140303,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1173.39519543056,-1164.54125725473,-1167.54125725473,-1173.87512165684,0.189859274227707,-3.62381223856314,0.253199681026955,-1.14263197672488,0.0259874049654108,0.562963894120722,0.318978372364889,-2.51807395206024,0.169491907280218,-0.10210560225047,0.0746008019957099,0.542271828220437,0.902934194751021
11262_20140312,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1220.74296495528,-1211.20993585766,-1214.20993585766,-1220.54380025976,0.120802150556113,-1.95052067474519,-1.56207313603361,1.27888534681951,0.124496595005031,0.173349366735225,3.59263295315575,-1.87566500669112,-1.54773810444822,1.31616244240797,0.13288759377779,0.175413196278646,3.72908331130753
11263_20140324,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1456.72375629888,-1447.41270850143,-1450.41270850143,-1456.74657290354,0.0598156217667787,-0.142369384028799,-2.06077725760588,2.52922303147103,0.464467650949205,0.11296792063157,12.5437562456415,-0.191002435836336,-1.98123050024483,2.49275234533839,0.45239403291544,0.121187726965011,12.0945186440167
